employee_id,last_name,first_name,department,salary
5,Martin,Charles,Product Management,54848.24
39,Thomas,Olivia,Engineering,110553.71
52,Lewis,Barbara,Human Resources,66093.46
55,Garcia,Jennifer,Marketing,128154.87
74,Jones,Elizabeth,Logistics,31861.87
92,Moore,Elizabeth,Operations,147909.61
150,Ramirez,Olivia,Logistics,98027.47
159,Thomas,Harper,Marketing,145562.05
211,Williams,Mason,IT,118658.04
213,Brown,David,Sales,118468.81
215,Lopez,Mary,Human Resources,116527.7
236,Lopez,Olivia,Logistics,131788.26
239,Flores,Karen,Engineering,118342.19
244,Jones,Michael,Legal,140095.63
245,Allen,Michael,Marketing,138913.19
247,Davis,Lucas,Product Management,97674.55
250,Williams,Ethan,Marketing,137516.59
272,Jones,Evelyn,Engineering,111925.75
283,Young,Ethan,Marketing,123821.31
286,Allen,Aiden,Finance,56530.45
292,Taylor,Sarah,Logistics,62364.06
296,Johnson,Liam,Marketing,30504.41
310,Ramirez,Patricia,Marketing,84634.72
316,Garcia,Emma,Legal,47336.09
327,Harris,Patricia,Human Resources,93956.32
362,Perez,Ethan,Logistics,42833.21
365,Young,Elizabeth,Customer Support,35316.13
369,Robinson,John,Finance,114814.22
372,Harris,Liam,Engineering,105396.5
380,Jones,Lucas,Human Resources,138574.1
394,Johnson,Ava,Legal,92714.21
401,Taylor,James,Marketing,120068.26
425,Martin,Noah,Finance,140611.8
431,Smith,Aiden,IT,83161.19
447,Gonzalez,Joseph,Legal,68352.1
456,Hill,Ava,Legal,103679.76
483,Smith,Charlotte,Finance,47645.47
491,Wright,Ava,Customer Support,148865.88
495,Robinson,Ethan,Engineering,101350.93
508,Ramirez,Noah,Product Management,32061.13
558,Perez,Patricia,Operations,135810.95
559,King,Ethan,Human Resources,75049.1
560,Taylor,Charles,Operations,53848.77
597,Wright,Noah,Finance,131109.86
632,Davis,Emma,Marketing,88587.62
674,Wilson,Susan,Finance,130855.18
693,Torres,Robert,IT,34839.82
727,Lee,Ethan,Operations,62487.18
757,Gonzalez,Isabella,Research & Development,119913.07
778,Lewis,Elizabeth,Product Management,145635.14
779,Scott,Linda,Legal,124466.04
784,Wilson,Robert,Product Management,143619.09
787,Allen,Joseph,Customer Support,129291.5
795,Hernandez,Noah,Sales,52737.94
797,Lee,Evelyn,Logistics,52898.41
800,Lopez,Jessica,IT,73589.01
801,Allen,James,Customer Support,146243.43
812,Sanchez,Karen,Product Management,112180.91
862,Thompson,Noah,Operations,54380.32
865,Perez,Harper,Marketing,128881.55
869,Martin,Richard,Marketing,140903.44
870,White,Aiden,Human Resources,55919.13
885,Nguyen,Aiden,Engineering,54075.66
886,Martin,Ava,Operations,89250.18
889,Rodriguez,Liam,Marketing,114732.13
908,Thomas,Isabella,Research & Development,82285.28
933,Martinez,Lucas,Legal,33673.09
945,Walker,Evelyn,Finance,127898.93
982,Young,Jennifer,Marketing,76955.2
1003,King,Evelyn,Customer Support,116207.62
1025,White,James,Human Resources,30359.72
1069,Williams,Liam,Human Resources,130220.6
1073,King,Ethan,Sales,50027.58
1098,Lewis,Joseph,Finance,102338.21
1128,King,William,Product Management,64478.81
1134,Nguyen,Amelia,Product Management,137793.23
1149,White,Mia,Research & Development,148727.68
1188,Torres,Evelyn,Finance,30230.67
1207,Green,Barbara,Logistics,94828.86
1230,Allen,Lucas,Finance,68141.2
1264,Harris,Robert,Sales,139388.54
1277,Young,Robert,Engineering,113708.64
1280,White,Noah,Marketing,91589.25
1298,Martinez,Olivia,Sales,129254.13
1318,Johnson,Jennifer,Research & Development,143495.16
1381,Nguyen,Mary,Logistics,57286.11
1383,Clark,Karen,Sales,101692.33
1384,Green,James,Operations,78081.4
1449,Garcia,Emma,Logistics,95578.64
1470,Martin,Emma,Legal,92066.74
1515,Anderson,Richard,Marketing,122917.54
1529,Davis,Charles,Sales,73083.42
1576,Wilson,Karen,Logistics,104690.51
1598,Ramirez,Mary,Marketing,134822.67
1654,Jackson,Patricia,Finance,82079.07
1703,Martin,Aiden,Operations,121803.87
1704,Jones,Michael,IT,128239.87
1713,Smith,Thomas,Operations,84098.18
1719,Hernandez,Charlotte,Product Management,39242.56
1720,Ramirez,Evelyn,Research & Development,32602.18
1727,Taylor,Ethan,Customer Support,72084.74
1728,Martinez,Sarah,Sales,57478.19
1736,Smith,Richard,IT,52645.76
1739,Young,Sophia,IT,86251.01
1763,Jones,Patricia,Customer Support,118623.51
1789,Lee,Amelia,Human Resources,86454.5
1792,Brown,Jessica,Marketing,63890.86
1802,Hernandez,Emma,Customer Support,87552.34
1806,Lee,Linda,Product Management,61890.68
1836,Brown,Karen,Finance,111501.84
1859,Martin,Ava,Research & Development,70252.12
1874,Perez,Thomas,Research & Development,119045.02
1886,Flores,Harper,Engineering,55548.82
1894,Ramirez,Linda,Legal,126843.7
1895,Harris,David,Sales,67591.1
1910,Green,James,Marketing,103941.63
1913,Harris,William,Customer Support,122607.63
1951,Brown,Ethan,Finance,148306.71
1953,Walker,Mia,Legal,44261.31
1968,Green,Michael,Research & Development,99783.39
1975,White,Ethan,Operations,127041.06
1993,Clark,Lucas,Human Resources,85794.89
1994,Flores,Ava,Sales,90041.55
1996,Gonzalez,Karen,Marketing,97622.71
1999,Thompson,Amelia,Product Management,145113.53
2010,Torres,Ava,Operations,84744.9
2022,Harris,Sarah,IT,41056.17
2029,Walker,Barbara,Sales,121136.65
2030,Martinez,Evelyn,Operations,89609.2
2072,Nguyen,Mia,Product Management,91792.77
2102,Davis,Olivia,Customer Support,73900.77
2106,Hernandez,Charles,Finance,47198.07
2108,Lopez,Evelyn,Sales,74326.5
2112,Rodriguez,Jessica,Finance,77767.78
2140,Lopez,Mia,Marketing,75335.98
2160,Williams,Olivia,Human Resources,126186.71
2203,Hill,Sarah,Product Management,136872.2
2207,Brown,Robert,Operations,133589.27
2224,Clark,Patricia,Customer Support,92450.35
2226,Harris,Liam,Sales,48648.49
2229,Lee,Patricia,Human Resources,35770.05
2232,Taylor,William,Engineering,32469.4
2267,Rodriguez,Charles,Research & Development,31205.62
2288,Walker,Jennifer,Logistics,105378.41
2291,Nguyen,Jennifer,Finance,103792.12
2315,Torres,Olivia,Legal,102474.66
2320,Perez,Susan,Customer Support,55419.04
2325,Sanchez,William,Marketing,45568.25
2326,Lewis,Emma,Human Resources,109658.8
2339,Wright,Amelia,IT,123157.54
2341,White,Emma,Research & Development,54786.27
2342,Martinez,Amelia,Product Management,31234.05
2352,Walker,James,Finance,125667.03
2359,Thompson,Mason,Operations,146074.57
2380,Wilson,William,Sales,114233.56
2396,Johnson,Amelia,Human Resources,31100.45
2423,Moore,Amelia,Logistics,90287.47
2451,Rodriguez,Mason,IT,56549.79
2462,Moore,Evelyn,Research & Development,122667.83
2471,Nguyen,William,Product Management,36015.75
2480,Miller,Aiden,Product Management,140145.75
2500,Clark,Lucas,Human Resources,64275.52
2513,Taylor,Mary,Human Resources,104724.73
