employee_id,last_name,first_name,department,salary
18,Hill,Linda,Customer Support,135985.34
28,Perez,Linda,Product Management,63811.47
33,Sanchez,Karen,Research & Development,66289.85
56,Anderson,John,Operations,49763.05
81,Martinez,Ava,IT,114840.5
84,King,Noah,Legal,109665.23
85,Allen,Sophia,Sales,88708.58
95,Moore,Ethan,Engineering,137783.28
106,Nguyen,Susan,IT,112982.04
109,White,Lucas,Engineering,78430.16
155,Green,Mary,Logistics,128082.88
199,Jones,Ethan,Sales,53894.07
201,Sanchez,Richard,Human Resources,124680.48
202,Nguyen,Liam,Logistics,102044.39
207,Clark,Evelyn,Finance,51168.94
235,Lewis,Harper,Logistics,115933.84
247,White,Ethan,Product Management,68195.28
259,Hill,Robert,Human Resources,119394.87
275,Taylor,John,Finance,68770.72
288,Brown,Richard,Product Management,68138.72
293,Robinson,John,Product Management,130922.13
300,Miller,John,Research & Development,78748.31
301,Garcia,David,Engineering,45520.65
322,Allen,Noah,Finance,67738.32
352,Jones,Sarah,Human Resources,42140.98
368,Wilson,Robert,Customer Support,110193.39
386,Williams,Elizabeth,Sales,147832.36
398,Gonzalez,Mary,Legal,107138.65
429,Wilson,Emma,Marketing,104202.94
434,Thompson,Harper,Human Resources,77055.62
449,Flores,Linda,IT,118028.64
452,Smith,James,Research & Development,47641.24
477,Ramirez,David,Research & Development,42838.4
497,Lopez,James,Sales,48392.02
564,Williams,Evelyn,Engineering,89334.43
572,White,Charles,Product Management,108248.17
578,Johnson,Richard,Logistics,71661.05
579,Allen,Sophia,Logistics,50875.72
585,Johnson,Robert,Human Resources,45892.99
613,Hill,David,Product Management,87562.33
618,Nguyen,Barbara,Legal,92308.51
635,Davis,Lucas,Legal,36649.98
653,Robinson,Richard,Customer Support,125041.24
662,Hill,Lucas,Product Management,83712.61
670,Perez,Linda,Customer Support,69179.88
676,Williams,Mary,Customer Support,122268.92
768,Moore,Richard,Product Management,61766.28
769,Scott,Emma,Sales,134241.25
784,Ramirez,Karen,Sales,48981.39
801,Lopez,Elizabeth,Research & Development,136993.1
802,Robinson,Mason,Sales,102963.26
808,King,Isabella,Human Resources,69267.49
827,King,Elizabeth,Logistics,48122.01
845,Hill,Jessica,Legal,126431.44
851,Gonzalez,Amelia,Sales,139322.02
868,Thompson,Patricia,Legal,97488.63
869,Jones,Charlotte,Human Resources,103614.15
878,Gonzalez,Liam,IT,44606.43
880,Brown,Jessica,Engineering,126496.74
890,Walker,Harper,IT,118962.92
896,Ramirez,Mason,Product Management,106993.72
949,Young,Noah,Finance,51820.73
952,Allen,John,Legal,56990.0
994,Jackson,David,Operations,61537.82
1005,Miller,Susan,Operations,90356.16
1012,Thompson,Charlotte,Logistics,50244.47
1016,Lee,Aiden,Legal,127755.27
1027,Johnson,Mason,Product Management,76523.7
1032,King,Richard,Sales,126553.22
1033,Martinez,Jessica,IT,103522.96
1057,Hill,Patricia,Human Resources,32041.84
1071,Gonzalez,Noah,Product Management,54069.11
1090,Scott,Barbara,Sales,51801.02
1096,Lopez,David,Product Management,149874.19
1147,Martin,Noah,Finance,76761.89
1160,Anderson,Linda,Sales,38668.37
1192,Martin,Evelyn,Research & Development,106564.83
1195,Lopez,Karen,Research & Development,43682.87
1201,Young,Lucas,Human Resources,88269.99
1203,Torres,Evelyn,Engineering,127875.71
1227,Brown,Charlotte,Logistics,74834.23
1239,Nguyen,Richard,Research & Development,142106.03
1252,Lee,Evelyn,Customer Support,65243.25
1308,Garcia,Thomas,Engineering,118287.13
1317,Garcia,Emma,Marketing,73654.18
1319,Sanchez,Lucas,Legal,117084.66
1332,King,Olivia,Engineering,122126.4
1353,Miller,Noah,Legal,61329.36
1365,Anderson,Amelia,Logistics,81037.56
1387,Garcia,Aiden,Legal,34161.46
1423,Green,Amelia,Human Resources,30897.81
1440,Jones,William,Human Resources,87507.78
1445,Green,William,Finance,97028.0
1446,Scott,Mary,Logistics,137951.73
1455,Young,David,Sales,46393.05
1462,Rodriguez,Isabella,IT,143747.99
1463,Rodriguez,Lucas,Engineering,124680.47
1492,Sanchez,Sophia,Finance,38430.94
1505,Miller,Lucas,Marketing,115468.46
1523,Johnson,Charlotte,Customer Support,123973.94
1543,Taylor,Sarah,Human Resources,33458.69
1545,Thompson,Olivia,Operations,80976.49
1555,Brown,Liam,Research & Development,121641.86
1563,King,Noah,IT,39413.45
1608,Scott,Susan,Legal,124823.76
1616,Anderson,Lucas,Finance,54391.97
1618,Thomas,Sarah,Customer Support,82034.28
1630,Nguyen,Mary,Operations,119069.85
1642,Sanchez,Joseph,Sales,145546.01
1645,Wilson,Aiden,Operations,138338.9
1670,Walker,Patricia,Engineering,51843.12
1671,Johnson,Mason,Product Management,49916.59
1681,Green,Charles,Sales,116768.5
1682,Smith,Susan,Engineering,89978.63
1690,Lee,Joseph,Marketing,43653.56
1698,Davis,William,Marketing,136982.63
1700,White,Isabella,Customer Support,124728.66
1722,Johnson,Evelyn,Sales,94333.11
1739,Walker,James,Product Management,145030.05
1753,White,Charlotte,Marketing,41522.77
1763,Perez,Harper,Sales,91056.75
1764,Lee,Olivia,IT,119453.02
1789,Thompson,Karen,IT,89601.85
1797,Hernandez,Emma,Customer Support,44517.38
1832,Young,Mia,Marketing,98409.11
1864,Jackson,Michael,Customer Support,90243.58
1874,King,Karen,Finance,147843.93
1886,Jackson,Linda,Research & Development,30600.51
1936,Williams,Joseph,Research & Development,122271.59
1961,Nguyen,Isabella,IT,82089.01
2044,White,Sophia,Logistics,109404.4
2056,Lewis,Robert,IT,104342.79
2110,King,Lucas,Sales,79521.19
2126,Flores,Isabella,Sales,83765.49
2130,King,Karen,Human Resources,106947.0
2148,Lopez,Robert,Human Resources,136999.04
2156,Brown,Patricia,Operations,134707.17
2159,Lopez,Evelyn,Customer Support,138229.39
2184,Jones,Thomas,Sales,116008.24
2191,Martinez,Robert,Operations,110607.95
2193,Young,Amelia,IT,80537.05
2228,Scott,Mary,Human Resources,143055.8
2263,Anderson,Richard,Finance,75316.89
2273,Taylor,Mason,Logistics,45887.32
2294,Davis,Sophia,Finance,51591.67
2336,Lee,Elizabeth,Customer Support,133446.64
2350,Martinez,Emma,Engineering,112313.76
2363,Hill,Lucas,Logistics,107771.71
2416,Thomas,Ava,Customer Support,94520.97
2497,Flores,Harper,Marketing,110714.11
2506,Jones,David,Marketing,76569.56
2514,Sanchez,David,IT,100525.12
2519,Perez,Emma,Finance,96484.7
2520,Robinson,Emma,Logistics,129105.14
2524,Lewis,Robert,Marketing,64990.34
2551,Jackson,Thomas,Logistics,117113.26
2625,Brown,Lucas,Marketing,79340.06
2636,Anderson,Susan,Customer Support,66485.21
2637,Young,Joseph,Product Management,140610.12
2645,Moore,Evelyn,Research & Development,75149.61
2660,Lee,Mia,Engineering,72532.54
2687,Flores,Mia,Product Management,64840.26
2700,Miller,Thomas,Operations,111233.57
2718,Anderson,Thomas,IT,87967.67
2751,Young,Harper,Product Management,69996.53
2792,Davis,Sophia,Operations,131995.24
2811,Williams,Mason,Finance,79284.06
2834,Thompson,Ethan,Legal,54183.96
2854,Hernandez,Isabella,Engineering,111776.93
2860,Martinez,Harper,Product Management,112196.77
2865,Hernandez,Aiden,Marketing,107322.43
2880,Sanchez,Jessica,Finance,108209.8
2937,Martin,Olivia,Human Resources,134173.52
2940,King,Jessica,Product Management,67468.92
2956,Moore,Evelyn,Engineering,117215.38
2962,Perez,Ava,Marketing,106087.48
2965,Jackson,Joseph,Finance,149585.42
2978,Thomas,Olivia,Sales,102785.72
3000,Torres,Charles,Customer Support,125603.03
3015,Lopez,Ethan,Research & Development,36561.49
3043,Young,Ethan,Engineering,64122.99
3076,Allen,Barbara,Engineering,53829.05
3078,Hill,Amelia,Sales,51028.46
3082,Taylor,Ava,Logistics,49778.77
3139,Hill,James,Product Management,50535.63
3147,Clark,Evelyn,Finance,78137.33
3215,Green,Thomas,Finance,147444.81
3218,Jackson,Noah,Research & Development,79254.71
3223,Perez,Karen,Customer Support,137388.31
3256,Scott,Robert,Research & Development,93199.54
3270,Smith,Noah,Customer Support,34390.03
3309,Ramirez,James,Research & Development,83610.83
3310,Garcia,Joseph,Customer Support,136305.12
3317,Brown,Barbara,Logistics,142156.26
3324,Robinson,Mia,Logistics,52320.77
3336,Smith,Sophia,Human Resources,66723.43
3344,Brown,Jessica,Legal,110479.98
3365,Martin,Sarah,Operations,88500.39
3368,Williams,Aiden,Research & Development,130290.93
3413,Harris,Susan,Marketing,103082.64
3445,Lopez,Emma,Engineering,123601.09
3453,Lee,Olivia,Marketing,39661.51
3487,Garcia,Amelia,Sales,74855.65
3489,Flores,Ethan,Customer Support,129340.08
3502,Torres,Patricia,Customer Support,48917.65
3508,White,Lucas,Logistics,69951.82
3527,Jackson,Elizabeth,Marketing,101736.52
3543,Sanchez,David,Engineering,95717.05
3579,Sanchez,Karen,IT,80944.08
3615,Walker,Mia,Finance,110281.54
3684,Wilson,Olivia,Legal,93989.9
3687,Hernandez,John,Sales,52155.57
3699,Miller,Jennifer,Engineering,67734.45
3710,Lewis,John,Marketing,91521.91
3725,Hernandez,James,Legal,127615.59
3730,Wright,Barbara,Customer Support,86012.08
3742,Brown,Liam,Logistics,149786.05
3748,Ramirez,Richard,Research & Development,91924.44
3752,Jones,Thomas,Operations,40492.48
3770,Thompson,Mason,Research & Development,92546.05
3772,Ramirez,James,Sales,117829.35
3773,Nguyen,James,Finance,127081.78
3784,Green,Aiden,Engineering,30300.38
3786,Johnson,Mason,Research & Development,135955.8
3822,Garcia,Sophia,Marketing,117656.99
3843,Thompson,Noah,Legal,112617.33
3855,Jackson,Lucas,Finance,53218.79
3869,Lopez,Noah,Product Management,119198.98
3870,Garcia,Barbara,Marketing,95184.26
3874,Miller,Robert,Sales,136277.92
3875,Rodriguez,Sophia,Logistics,121383.62
3889,Smith,Elizabeth,Research & Development,35572.46
3906,Thompson,Michael,Customer Support,99692.57
3933,Anderson,Linda,Engineering,132509.32
3971,Anderson,Jennifer,Research & Development,132138.45
3978,Hill,Aiden,Logistics,146245.81
3988,Clark,William,Research & Development,92243.46
4015,Gonzalez,Jennifer,Marketing,75460.0
4072,Garcia,Mia,Customer Support,86793.87
4082,Anderson,Charles,Finance,69294.49
4095,Jackson,John,Marketing,85301.83
4106,Thompson,Olivia,Product Management,39413.2
4150,Walker,Isabella,Finance,143898.7
4155,Hill,William,Sales,115882.74
4167,Ramirez,Thomas,Human Resources,67199.55
4169,Hernandez,Thomas,Finance,57308.9
4185,Miller,James,IT,55759.5
4186,Miller,Joseph,Sales,89997.12
4197,White,Sarah,Product Management,124674.36
4210,Robinson,Isabella,Legal,53310.43
4248,Sanchez,Barbara,Customer Support,123497.69
4256,King,Emma,Legal,64051.44
4274,Johnson,Evelyn,Customer Support,130466.0
4275,Scott,Sophia,IT,138048.17
4280,Smith,Jessica,IT,38666.81
4288,Thompson,Robert,Legal,113572.62
4289,Scott,Barbara,Legal,128438.89
4307,Martin,Thomas,Engineering,69109.23
4313,Robinson,Robert,Legal,102491.07
4314,King,Richard,Operations,68987.1
4334,Davis,Liam,Product Management,105592.91
4339,Hernandez,Robert,Finance,35854.56
4353,Perez,Elizabeth,Finance,79545.06
4370,Wright,Michael,Legal,33481.91
4374,Lopez,Karen,Research & Development,50162.65
4379,Green,Harper,Operations,111158.73
4403,Jones,Amelia,Engineering,37175.02
4446,White,Olivia,Finance,145230.72
4448,Miller,Mary,Operations,103276.62
4477,Sanchez,Sophia,Product Management,149747.02
4491,Miller,Isabella,Marketing,70417.21
4492,Thomas,William,Research & Development,55980.36
4497,Taylor,Jessica,IT,79839.5
4530,White,Linda,Product Management,98208.41
4544,Thomas,Aiden,Customer Support,86351.86
4556,Nguyen,John,Research & Development,132968.74
4575,Lopez,Jessica,Sales,54471.51
4577,King,Mia,Marketing,57549.09
4592,Young,Evelyn,Operations,145949.13
4595,Green,Susan,IT,105378.9
4608,Lewis,Karen,Engineering,92602.88
4612,Sanchez,Susan,Customer Support,105029.47
4614,Anderson,Elizabeth,Logistics,87153.92
4617,Johnson,Ethan,IT,100366.75
4619,Green,Aiden,Operations,48049.72
4642,Lewis,Jessica,Sales,81696.27
4672,Martinez,Charlotte,Operations,65444.57
4680,Wilson,Ava,Operations,58154.85
4683,Smith,Charles,Engineering,110772.73
4688,Nguyen,Aiden,Operations,147148.97
4694,Anderson,Harper,Research & Development,95813.67
4718,Robinson,Jennifer,Finance,41420.3
4719,Martinez,Emma,Marketing,146060.17
4725,Wright,Sarah,IT,33364.5
4727,Miller,Harper,Marketing,129977.53
4731,Anderson,Liam,Product Management,107067.77
4732,Hill,David,Sales,59717.57
4736,Green,Richard,Legal,39501.89
4742,Allen,Liam,Engineering,126032.65
4746,Lewis,Olivia,Logistics,66631.47
