employee_id,last_name,first_name,department,salary
7,Miller,Karen,Product Management,98058.49
9,Flores,Evelyn,Legal,113621.6
54,Flores,Harper,Sales,89748.94
77,Williams,Mason,Operations,133516.46
91,Taylor,Michael,Customer Support,123223.83
103,Rodriguez,Mia,Logistics,42665.25
154,Martin,John,Marketing,107335.84
173,Hernandez,Emma,Logistics,127995.43
174,Flores,Jessica,Sales,61378.65
196,Rodriguez,Olivia,Product Management,140105.62
200,Thompson,Barbara,IT,104374.89
215,Thompson,Liam,Research & Development,65075.43
223,Rodriguez,Robert,Engineering,140557.13
224,Hill,Jennifer,Customer Support,81328.47
252,Robinson,Emma,Finance,34262.2
262,Ramirez,Noah,Engineering,85163.3
287,Green,Jessica,Sales,51437.29
291,Lewis,Emma,Product Management,98184.62
329,Torres,Evelyn,Sales,91496.85
336,Thomas,Harper,Marketing,65576.92
355,Davis,Linda,Operations,40792.68
358,Brown,Barbara,Logistics,71755.75
360,Garcia,Noah,Operations,114126.92
364,Robinson,Richard,Legal,89148.44
367,Thomas,Charles,Finance,139213.46
374,Martin,Jessica,Product Management,72340.45
376,Davis,Aiden,Human Resources,87096.77
412,Rodriguez,Barbara,Customer Support,86541.65
438,Young,Mary,Legal,120533.83
442,Ramirez,Robert,IT,41202.52
450,Moore,James,Marketing,83207.98
458,King,Elizabeth,Finance,127175.48
486,Allen,James,Human Resources,71073.09
562,Gonzalez,Aiden,Operations,59193.34
581,Flores,Charles,IT,32210.09
590,Clark,Charles,Legal,128585.57
602,Ramirez,Karen,Legal,139380.89
620,Sanchez,Joseph,Logistics,89817.89
651,Brown,Sophia,Sales,70745.8
658,Hernandez,Isabella,Sales,65660.29
677,Lee,Mary,IT,130404.07
682,Taylor,Susan,Engineering,137689.02
690,Scott,Charlotte,Product Management,96767.18
695,Thompson,Sophia,Sales,41093.87
711,Flores,Richard,Product Management,137701.95
719,Lewis,Sophia,Logistics,39812.09
744,Allen,James,Legal,59699.32
763,Hill,James,Legal,95788.74
791,Young,Thomas,Human Resources,40540.56
793,Perez,Noah,Marketing,117266.26
805,Hill,James,Logistics,105020.93
821,Clark,Barbara,IT,149362.45
823,Torres,Richard,Sales,115441.1
876,Ramirez,Linda,Customer Support,77972.77
883,Harris,Jessica,Product Management,75817.39
887,Thomas,Mason,Human Resources,104794.75
903,Jones,William,Legal,69331.74
936,Moore,Susan,Engineering,42593.37
938,Sanchez,Olivia,Sales,140181.46
940,Taylor,David,Sales,76838.14
962,Allen,Jennifer,Marketing,69042.42
1014,Smith,Charles,Legal,113126.21
1022,Hernandez,Olivia,Logistics,54259.97
1043,Hernandez,Jessica,Customer Support,62799.25
1048,Miller,Jessica,Sales,121679.7
1064,Williams,Mason,Logistics,89913.19
1069,Thomas,Elizabeth,Research & Development,79615.51
1075,Harris,Lucas,Research & Development,42761.01
1087,Nguyen,Charles,Research & Development,33746.96
1102,Lee,Jessica,Product Management,32525.58
1119,Smith,Karen,Customer Support,144236.35
1129,Hill,Noah,Logistics,120513.24
1139,Williams,Sarah,Human Resources,30126.08
1148,Wilson,Richard,Sales,135245.58
1155,Wilson,Charles,Product Management,49588.95
1166,Hernandez,Jennifer,IT,79184.83
1199,Johnson,Barbara,Marketing,67122.79
1225,Rodriguez,Olivia,Marketing,99042.43
1229,Thomas,John,Sales,134320.0
1231,Clark,Linda,Customer Support,116968.24
1243,Flores,Susan,Operations,111402.5
1268,Lopez,Amelia,Legal,37641.67
1287,Torres,Jessica,Human Resources,129497.9
1305,Allen,Aiden,Human Resources,60708.73
1320,Hill,Charles,Human Resources,124173.48
1321,Perez,Patricia,Logistics,80471.91
1330,Brown,David,Human Resources,122600.89
1359,Flores,Charlotte,Human Resources,125605.13
1366,Moore,Lucas,Logistics,64815.57
1373,Ramirez,Barbara,Logistics,115312.1
1394,Anderson,Isabella,Human Resources,60571.3
1404,Lopez,Mary,Operations,69105.53
1406,Sanchez,Emma,Research & Development,33830.38
1412,Clark,Michael,Research & Development,84957.33
1433,Taylor,Emma,Product Management,120705.64
1466,Jones,Sarah,Engineering,116909.89
1473,Martinez,Evelyn,Legal,148032.69
1509,Lopez,Olivia,Research & Development,129423.98
1527,Brown,Harper,IT,112104.96
1588,King,Harper,Engineering,136591.8
1595,Green,Jessica,Finance,81055.87
1637,Gonzalez,Robert,Sales,114577.69
1651,Lee,Ava,Customer Support,61160.57
1659,Garcia,John,Research & Development,142283.75
1693,Hernandez,Evelyn,Product Management,92774.18
1697,Hernandez,Sarah,Sales,149583.12
1761,Davis,Olivia,Marketing,39882.55
1769,Nguyen,Michael,Engineering,33230.29
1786,Gonzalez,Charles,Engineering,137776.42
1801,Hernandez,Joseph,Customer Support,114967.25
1806,Gonzalez,Susan,Finance,38275.92
1860,Lewis,Patricia,Logistics,74801.78
1861,Perez,Susan,Finance,125245.95
1880,Sanchez,Lucas,Legal,67965.23
1883,Wright,Mia,Research & Development,105264.57
1931,Thomas,Robert,Product Management,36348.49
1956,Williams,Linda,Operations,60349.73
1972,Young,Mason,Legal,119444.15
1977,Young,Ava,Operations,122754.89
1986,Harris,Karen,Marketing,73981.01
1991,Johnson,John,Product Management,147493.24
1997,Martin,Noah,Engineering,58012.0
2006,King,William,IT,77006.83
