employee_id,last_name,first_name,department,salary
34,Wright,Sarah,Customer Support,36345.55
35,Hernandez,Mia,Legal,65110.75
38,Young,Charles,Research & Development,49871.71
42,Lee,Isabella,Logistics,83387.14
61,Scott,John,IT,92823.04
71,Jones,Jessica,IT,148388.32
75,Flores,Elizabeth,Sales,120065.57
87,Robinson,David,Engineering,132733.99
97,Thompson,Charles,Product Management,104282.09
110,Lopez,Charlotte,Research & Development,140910.41
111,Harris,Thomas,Customer Support,117273.64
118,Wright,William,IT,129258.36
137,Lewis,Linda,Legal,117003.07
166,Clark,Michael,Product Management,56767.35
191,Lopez,Mary,Product Management,54778.08
207,Miller,Mason,Operations,101381.21
222,Harris,Michael,Finance,76001.31
229,Gonzalez,Mason,Product Management,92260.65
233,Ramirez,William,Marketing,64283.62
258,Ramirez,Patricia,Customer Support,122395.18
267,Davis,Emma,Customer Support,82419.34
321,King,William,Marketing,92375.92
329,Lewis,Noah,Legal,54883.8
337,Smith,Susan,Product Management,139339.41
350,White,Lucas,IT,100293.59
356,Garcia,John,Customer Support,83692.31
360,Scott,Isabella,Customer Support,40619.48
409,Robinson,Sophia,Legal,102016.53
414,Brown,Michael,Sales,106600.66
439,Anderson,Karen,Human Resources,139302.85
457,Wilson,Barbara,Sales,98634.04
466,Rodriguez,Emma,Legal,138420.34
505,Jackson,William,Sales,144842.87
538,Brown,Richard,Legal,48504.82
552,Thompson,Evelyn,Logistics,131984.28
582,Moore,William,Human Resources,36288.65
586,Davis,Aiden,IT,53227.67
592,Wright,Sophia,Finance,139876.45
605,Green,John,Engineering,124927.09
655,Thompson,Harper,Logistics,75795.7
672,Williams,Charlotte,Finance,31982.74
680,Ramirez,Charlotte,Customer Support,149815.2
681,Smith,Karen,Engineering,81241.54
688,Lopez,John,Product Management,129574.85
719,Jones,Olivia,Sales,112763.51
773,Scott,Olivia,Product Management,101346.78
774,Johnson,Harper,Human Resources,73149.4
780,White,Ava,Engineering,126869.07
788,Lewis,William,Human Resources,52168.81
791,Thomas,James,IT,35933.53
821,Walker,Evelyn,Marketing,75991.39
896,Garcia,Patricia,Legal,48405.57
967,Martinez,James,IT,41099.4
969,Perez,Isabella,Human Resources,62850.46
986,Thomas,Charles,Legal,94344.5
1004,Gonzalez,Evelyn,Sales,100105.33
1016,Perez,Isabella,Engineering,106068.24
1023,Ramirez,John,Logistics,56816.47
1040,Robinson,Isabella,Operations,93548.28
1046,Clark,Ava,Engineering,114576.96
1049,Scott,Richard,Marketing,114766.13
1058,Martin,Susan,Product Management,114028.88
1062,Lopez,Sophia,Human Resources,112312.48
1082,Moore,James,Research & Development,69847.74
1100,Martin,Charlotte,Operations,97466.88
1109,Scott,Liam,Sales,39564.08
1123,Lewis,Charlotte,Human Resources,49760.96
1150,Green,Noah,Product Management,44643.12
1157,Clark,Evelyn,Operations,105507.97
1170,Wilson,Harper,Research & Development,147988.26
1173,Lewis,Jessica,Research & Development,60846.88
1208,Lopez,Karen,Research & Development,72604.68
1229,Lopez,Susan,Legal,38568.72
1234,Harris,Elizabeth,Customer Support,39151.63
1258,Lewis,Thomas,Marketing,53070.16
1279,Scott,Linda,Marketing,71536.1
1293,Davis,Barbara,Legal,40033.91
1310,Torres,Olivia,Finance,74281.27
1369,Allen,Richard,Product Management,47022.91
1432,Nguyen,Charlotte,IT,143105.04
1451,Harris,Mary,Product Management,146117.08
1463,Perez,Sophia,Marketing,114737.87
1495,Taylor,John,Finance,94503.86
1516,White,Susan,Logistics,147094.48
1526,Brown,Karen,Legal,34258.61
1578,Davis,Olivia,Legal,62813.11
1585,Perez,Elizabeth,Engineering,30353.82
1608,Johnson,Linda,Sales,74267.85
1627,Robinson,Liam,Product Management,31206.78
1658,Hill,Linda,Product Management,89350.4
1671,Torres,Susan,Product Management,50240.38
1675,Jackson,Robert,Human Resources,145732.32
1714,Flores,Patricia,Legal,91132.6
1723,Williams,Lucas,Operations,147808.82
1732,Moore,Mia,Engineering,65951.76
1743,Brown,Ethan,Finance,67496.28
1754,Allen,Noah,Research & Development,135345.99
1762,Rodriguez,Richard,Human Resources,111093.83
1796,White,Charles,Engineering,112833.82
1801,Rodriguez,Olivia,Finance,109116.35
1820,Clark,Patricia,Sales,116020.75
1829,Davis,Harper,IT,43571.65
1855,Flores,William,Human Resources,137885.75
1888,Sanchez,Jennifer,Marketing,110189.27
1935,Lewis,Ethan,IT,68781.38
1981,Thompson,William,Engineering,64981.68
1988,Lewis,Jessica,Human Resources,129201.34
2011,Perez,Amelia,Finance,33100.1
2035,Davis,Robert,Sales,53172.22
2043,Moore,Sarah,Operations,131097.59
2056,Wright,Linda,Engineering,110275.42
2081,Thomas,Susan,Sales,51427.33
2085,Thomas,David,Sales,115487.74
2091,Thompson,Isabella,Logistics,35537.15
2141,Walker,Linda,Operations,47465.59
2163,Clark,Michael,Customer Support,142739.56
2170,Thompson,Aiden,Marketing,106907.51
2194,King,Charles,Marketing,101812.09
2195,Green,John,Finance,91133.45
2225,Rodriguez,Mason,Marketing,62120.14
2246,Jackson,Thomas,Customer Support,78557.52
2248,Moore,Elizabeth,IT,146685.76
2249,Martin,Richard,Operations,55516.9
2251,Rodriguez,Mason,Human Resources,43335.25
2253,Wright,Barbara,Operations,110108.17
2254,Nguyen,Barbara,Human Resources,33176.89
2261,Young,Liam,Operations,32850.76
2306,Green,Patricia,Sales,65571.78
2314,Young,Lucas,Marketing,138199.03
2337,Smith,Isabella,Engineering,93631.7
2346,Robinson,Robert,Logistics,34369.02
2353,Walker,Robert,Logistics,43617.13
2361,Wilson,Olivia,Customer Support,72631.7
2389,Williams,Linda,Legal,130424.31
2409,Johnson,Robert,Product Management,94602.53
2424,Allen,Sophia,Engineering,88280.9
