employee_id,last_name,first_name,department,salary
8,Lee,Linda,Research & Development,128332.97
10,Jones,Jennifer,Human Resources,112126.68
39,Martinez,Mason,Operations,56245.72
46,Wilson,Susan,Product Management,95572.1
60,Wright,Thomas,Marketing,50211.46
90,Anderson,Linda,Research & Development,86695.92
93,King,Karen,Research & Development,64262.64
94,Williams,David,Legal,134536.62
149,Rodriguez,Evelyn,Sales,119193.86
160,Smith,Emma,IT,64712.81
213,Martinez,John,Customer Support,46989.9
239,Clark,Liam,Operations,129720.33
334,White,Mason,Product Management,60919.0
384,Thomas,Richard,Finance,139609.54
389,Allen,Susan,Engineering,66600.67
390,King,Sarah,Finance,71848.33
414,Hill,John,Product Management,62769.72
440,Wilson,Lucas,Operations,72558.07
455,Martin,Charlotte,Engineering,64208.43
461,Smith,Ava,Customer Support,112711.24
499,Garcia,Sophia,Human Resources,130694.53
517,Flores,Joseph,Marketing,92158.79
522,Gonzalez,Noah,IT,78741.43
536,Green,Michael,Product Management,45572.25
582,Jones,Aiden,Human Resources,95004.74
601,Thomas,Thomas,Product Management,132368.78
611,Smith,Lucas,Legal,105558.54
621,Thomas,Liam,Research & Development,77131.48
636,Sanchez,Harper,Engineering,41667.82
642,Clark,Harper,Legal,72787.96
665,Jones,Mary,Human Resources,119335.27
715,Robinson,Emma,Engineering,123875.54
718,Flores,Olivia,Operations,89927.48
731,Sanchez,Joseph,IT,50124.82
755,Thompson,Lucas,Finance,125894.56
785,Garcia,Jessica,IT,128376.68
796,Harris,Jennifer,Operations,114924.89
824,Thomas,Emma,Human Resources,132603.91
849,White,Michael,Engineering,115823.69
858,Perez,Mary,Sales,147313.95
874,Young,Barbara,Product Management,35651.08
904,Davis,Jessica,Marketing,84047.74
916,Robinson,Jennifer,Logistics,81592.1
921,Moore,Sarah,Logistics,73699.51
926,Harris,Linda,Customer Support,130001.58
931,Robinson,Isabella,Legal,142837.07
934,Hill,Mason,Customer Support,67925.02
954,Anderson,Robert,Customer Support,100429.46
993,Moore,Mason,Research & Development,56378.34
996,Martin,Noah,Finance,93277.1
1010,Young,Robert,Legal,124787.62
1024,Ramirez,Elizabeth,Engineering,148932.45
1025,Lopez,Noah,Logistics,121834.88
1034,Gonzalez,Elizabeth,Marketing,133248.94
1053,Jones,Elizabeth,IT,32356.5
1061,Lee,Amelia,Marketing,88047.45
1097,Thomas,Richard,Operations,58604.26
1108,Moore,Linda,Customer Support,115057.9
1118,Lewis,Mary,Legal,30197.06
1126,Lewis,Karen,Research & Development,108488.82
1173,Thompson,Ethan,Engineering,39506.86
1186,Johnson,Sophia,Human Resources,133033.15
1194,Walker,Barbara,Operations,92356.93
1207,Anderson,Isabella,Engineering,44993.16
1242,Brown,Evelyn,Logistics,109883.67
1260,Davis,Harper,Engineering,52203.18
1269,Sanchez,Richard,Legal,56482.27
1298,Williams,Mia,Marketing,64938.72
1312,Lee,Liam,Customer Support,35263.56
1351,Hernandez,Robert,IT,111212.23
1363,White,Karen,IT,117720.38
1380,Jones,Amelia,Operations,71955.3
1392,Jackson,Olivia,Marketing,70488.72
1448,Hernandez,Olivia,Marketing,34738.4
1449,Walker,Patricia,Human Resources,110788.03
1457,Johnson,Jessica,Finance,62457.12
1460,Green,Ethan,IT,114476.74
1478,Ramirez,James,Marketing,93173.96
1483,Harris,James,Operations,110470.34
1499,Torres,David,Legal,134944.03
1506,Miller,Patricia,IT,82829.32
1515,Ramirez,Linda,Sales,43354.21
1532,Lopez,Olivia,Operations,133500.91
1570,Lewis,Olivia,Legal,31447.62
1572,Miller,Barbara,Customer Support,139352.19
1585,Taylor,Isabella,Sales,103072.17
1592,Clark,Linda,Marketing,76352.87
1603,Taylor,Ava,Legal,63953.87
1633,Miller,Barbara,Legal,115822.03
1656,Robinson,Jennifer,Sales,115337.02
1696,Davis,Patricia,Finance,116961.07
1701,Miller,Michael,Marketing,135224.27
1727,Scott,Joseph,Operations,111573.66
1759,Davis,Linda,Operations,106666.02
1768,Robinson,Patricia,Logistics,114343.76
1811,Young,Ava,Sales,104273.59
1816,Lewis,Mia,Product Management,57125.72
1824,Miller,Charles,IT,128303.97
1827,Davis,Karen,Marketing,95201.6
1833,Miller,Patricia,Finance,52166.26
1843,Johnson,Thomas,Finance,73410.66
1858,Thompson,Olivia,Finance,94084.94
1869,Moore,Sarah,Marketing,56335.21
1870,Robinson,Patricia,Logistics,130971.33
1879,Jones,Michael,IT,48683.38
1894,Flores,Amelia,Legal,67011.35
1900,Scott,Elizabeth,Finance,57598.7
1910,Walker,Evelyn,Marketing,95806.97
1914,Hernandez,Sophia,Sales,101609.21
1935,Anderson,Ava,Logistics,111390.92
1938,King,William,Finance,126986.7
1951,Lewis,Barbara,IT,59165.51
1958,Harris,Evelyn,Finance,120941.49
1969,Scott,Harper,IT,98508.37
1979,Martinez,Thomas,Marketing,146395.64
1982,Sanchez,Thomas,Sales,96284.5
1994,Robinson,Elizabeth,Human Resources,63248.25
2036,Miller,Robert,Marketing,87563.12
2065,Davis,Aiden,Finance,120824.71
2086,Walker,Jessica,IT,56372.94
2092,Ramirez,William,IT,70959.89
2101,Smith,Olivia,Customer Support,30085.51
2150,Garcia,Michael,Human Resources,49899.56
2174,Anderson,Michael,Customer Support,50390.06
2175,Harris,Mason,Engineering,95991.34
2188,Smith,Patricia,Customer Support,91353.33
2201,Jackson,Harper,Customer Support,131905.46
2243,Lopez,Charlotte,Finance,31461.38
2250,Lee,Barbara,Logistics,32835.95
2253,Davis,Sophia,Sales,130820.15
2259,Green,Harper,Logistics,139906.65
2271,Thompson,Sophia,Human Resources,42285.7
2344,Torres,David,Finance,97525.14
2353,Wright,Evelyn,Finance,71668.92
2420,Smith,Aiden,Logistics,94903.49
2433,Thomas,Barbara,Logistics,95122.32
2455,Lopez,Harper,Operations,141905.41
2466,Brown,David,Marketing,112710.9
2484,Young,Jessica,Legal,123650.42
2507,Young,Ethan,Finance,105777.61
2535,Thompson,Olivia,Marketing,62862.76
2538,Garcia,Olivia,Customer Support,121020.77
2543,Thompson,Michael,Logistics,42602.86
2560,Rodriguez,Charlotte,IT,137755.63
2601,Flores,Sophia,Research & Development,48817.84
2629,Lee,Harper,Legal,77102.59
2640,Flores,Karen,Customer Support,117585.65
2642,White,Mary,Legal,77802.01
2652,King,Jennifer,Legal,72582.86
2655,Smith,John,Customer Support,88084.26
2662,Thomas,Evelyn,Product Management,65892.43
2672,Scott,Jennifer,Customer Support,46285.89
2685,Taylor,Jennifer,Finance,79438.13
2695,Jones,William,Research & Development,44943.59
2712,Taylor,Elizabeth,Logistics,148109.58
2734,Hernandez,Jessica,Product Management,115410.06
2769,Scott,Linda,IT,47322.45
2774,Rodriguez,Ethan,Product Management,85512.09
2783,Robinson,Michael,Marketing,95217.75
2790,Nguyen,Karen,Human Resources,57840.35
2791,Ramirez,Olivia,Sales,97075.84
2802,Moore,Patricia,Finance,50991.69
2804,Thompson,John,Product Management,90454.77
2806,White,Charles,Logistics,142508.05
2864,Hernandez,Jessica,Human Resources,119330.11
2887,Young,John,Human Resources,68833.89
2894,Lee,Ethan,Engineering,94992.85
2898,Gonzalez,James,Finance,137367.88
2905,Sanchez,Amelia,Finance,144374.1
2914,Johnson,Emma,Research & Development,89073.39
2938,Thompson,Mia,Human Resources,60979.78
2975,Perez,Joseph,Legal,149072.3
2990,Hernandez,Mary,Research & Development,148349.29
3023,Jones,Amelia,Marketing,35789.47
3048,Flores,Elizabeth,Marketing,145180.72
3077,Allen,Ethan,IT,102294.55
3083,Lee,Charles,Marketing,105500.85
3085,Martinez,Linda,Sales,76668.73
3123,Green,Karen,Logistics,52033.23
3132,Wilson,Isabella,IT,139943.13
3135,Green,William,Sales,98066.13
3138,White,Mary,IT,108177.56
3184,Walker,Noah,Engineering,107487.77
3228,Hill,Lucas,Operations,68365.94
3230,Hernandez,Patricia,Customer Support,31618.6
3235,White,Susan,Finance,30570.01
3245,Lewis,David,Legal,54727.75
3264,Young,William,Marketing,144526.87
3285,Taylor,Mary,Human Resources,58110.99
3288,Nguyen,Amelia,Operations,145490.62
3315,Johnson,Lucas,Legal,32029.17
3326,Sanchez,Evelyn,Operations,34382.99
3327,Hernandez,Evelyn,Marketing,111311.55
