employee_id,last_name,first_name,department,salary
18,Williams,Lucas,Operations,106406.63
24,Harris,Joseph,Human Resources,99351.97
30,Hill,Sophia,IT,68280.42
31,Sanchez,Harper,Logistics,53435.33
36,Anderson,Amelia,Customer Support,85360.71
64,Robinson,Noah,IT,56832.47
67,Flores,Mia,Operations,110882.79
70,Miller,Patricia,Sales,48266.88
81,Robinson,William,Legal,41825.63
101,Robinson,Elizabeth,Human Resources,55696.2
121,King,Thomas,Customer Support,116170.36
139,Clark,Olivia,Engineering,56801.76
141,Johnson,Evelyn,Engineering,56747.83
164,Clark,Ava,Finance,117125.27
172,Clark,David,Sales,44002.19
221,Garcia,Isabella,Finance,143361.26
224,Nguyen,Elizabeth,Research & Development,118741.13
289,Williams,Ava,Product Management,43186.93
294,Perez,Charlotte,Marketing,80917.04
311,Moore,Linda,Research & Development,78926.04
317,Scott,Isabella,Engineering,127099.26
330,Lopez,Charles,Product Management,140484.99
335,Perez,Mia,Engineering,105570.24
343,Moore,Olivia,Research & Development,67500.07
375,Ramirez,William,Finance,60035.68
465,White,Charles,IT,141047.35
468,Green,Ethan,Finance,56206.63
507,White,John,Operations,68910.16
521,Scott,Karen,Finance,48756.61
526,Thompson,Mia,Legal,93912.1
537,Hill,Evelyn,Marketing,48048.38
540,Jones,Liam,IT,54964.35
570,Clark,Amelia,IT,97425.64
635,Williams,Robert,Human Resources,127412.39
637,Nguyen,Thomas,Product Management,60900.83
683,Anderson,William,Research & Development,37674.8
684,Robinson,Emma,Finance,74591.74
696,White,Thomas,Human Resources,124412.89
704,Nguyen,James,Marketing,143159.03
785,Ramirez,Harper,IT,63573.84
802,Miller,Robert,Logistics,94521.56
853,Miller,David,Engineering,31375.69
911,Rodriguez,Amelia,Legal,130597.53
922,Green,Amelia,Research & Development,124527.52
936,Hill,Mason,Human Resources,42033.2
993,Gonzalez,Harper,Customer Support,138688.61
1002,Flores,Mason,Customer Support,130286.77
1015,Miller,Noah,Marketing,58735.46
1039,White,Barbara,Logistics,93624.49
1055,Sanchez,Jennifer,Product Management,114122.43
1074,Harris,Emma,Product Management,84158.43
1078,Lewis,Isabella,IT,63052.14
1106,Lopez,Elizabeth,Marketing,125633.71
1116,Brown,Sophia,Customer Support,34066.45
1165,Martinez,William,Research & Development,79702.32
1168,Taylor,Jessica,Customer Support,108251.5
1196,Flores,Evelyn,Engineering,53873.44
1200,Rodriguez,Emma,Legal,63309.71
1204,Johnson,John,Logistics,67969.43
1212,Young,Sophia,Finance,130927.68
1224,Ramirez,Linda,Research & Development,115710.98
1233,Williams,Richard,Logistics,37526.45
1300,Wilson,Jennifer,Marketing,33658.49
1313,Brown,Sophia,IT,110944.24
1328,Lewis,Robert,Operations,65201.83
1330,Lopez,Linda,Operations,142058.87
1345,Thomas,Susan,Sales,31108.21
1348,Nguyen,Lucas,Logistics,124142.53
1349,Torres,Isabella,Finance,105000.19
1357,Lopez,Karen,Operations,92781.25
1386,Johnson,Elizabeth,IT,110622.5
1389,Garcia,Mary,Legal,78632.12
1402,Brown,Mason,Operations,140562.99
1404,Martinez,Emma,Logistics,113871.42
