employee_id,last_name,first_name,department,salary
12,White,Jessica,Product Management,57148.28
52,Martin,Thomas,Product Management,80021.57
55,Taylor,Aiden,Legal,94149.1
61,Lopez,Jennifer,IT,108681.74
72,Walker,Thomas,Engineering,40060.81
132,Young,Robert,IT,107495.89
135,Ramirez,Mary,Logistics,103069.67
145,Jackson,William,Marketing,80388.56
152,Davis,Charles,Product Management,132213.32
178,Lee,David,Human Resources,83114.8
184,Walker,Jessica,Product Management,136236.72
186,King,Mia,Marketing,121966.9
237,Harris,Robert,Customer Support,126185.82
238,Sanchez,Richard,Customer Support,35966.71
241,Wilson,Emma,Finance,122158.74
248,Hernandez,Michael,Sales,88169.3
257,Flores,Jessica,Product Management,79577.46
279,Ramirez,Olivia,Human Resources,132542.48
346,King,Susan,Human Resources,61939.7
411,Young,Olivia,Customer Support,116408.1
419,Lee,Richard,Finance,80707.75
427,Miller,Joseph,Product Management,109995.62
436,Gonzalez,Mary,Human Resources,101117.42
446,Taylor,Thomas,Engineering,132461.39
474,Flores,Ava,Research & Development,83758.51
525,King,Noah,Finance,87073.21
532,Rodriguez,Ava,Legal,55661.38
539,Miller,Mia,Sales,51748.28
541,Ramirez,Thomas,Customer Support,123022.84
554,Davis,Robert,Human Resources,108663.88
560,Miller,Emma,Legal,71508.78
563,Thomas,David,Finance,52294.85
586,Jones,Jennifer,Operations,38902.46
593,Taylor,Ethan,IT,124678.77
606,Johnson,Linda,Engineering,116279.17
615,Anderson,Mia,Logistics,118972.39
630,Harris,Ava,Sales,70886.63
654,Jones,James,IT,82267.26
683,King,Michael,Customer Support,94754.37
702,Hernandez,Harper,Legal,47046.57
704,Lewis,Linda,Customer Support,114483.38
712,Robinson,Evelyn,Product Management,112376.09
716,Rodriguez,Olivia,Human Resources,120840.27
727,Hernandez,Mia,Research & Development,123631.72
745,Lee,Patricia,Research & Development,45176.06
757,Thomas,Thomas,IT,84129.86
775,Martinez,Charles,Legal,139186.08
779,Brown,Liam,Logistics,93126.18
789,Jones,Mary,Customer Support,110092.57
790,Lopez,Thomas,Operations,102254.62
798,Lopez,Joseph,IT,75703.14
815,Wright,Mason,Operations,78142.01
819,Harris,Amelia,Legal,64714.9
820,Sanchez,Isabella,Logistics,142518.35
825,Allen,Ethan,Customer Support,117266.87
832,Jackson,Sarah,Logistics,76802.51
835,Davis,John,Logistics,140748.75
838,Flores,Barbara,Legal,45940.62
839,Clark,Jennifer,Research & Development,98029.16
871,Flores,Michael,Marketing,90558.19
873,Gonzalez,Aiden,Engineering,59430.31
891,Lewis,Charlotte,Operations,56184.99
892,Green,Aiden,Finance,139310.99
943,Nguyen,Karen,Human Resources,33132.63
956,Allen,Lucas,Operations,30998.82
973,Jackson,Richard,Research & Development,106232.71
976,Ramirez,Elizabeth,Marketing,75173.75
1002,Lee,Olivia,Engineering,104845.92
1045,Thompson,Mary,Logistics,49584.66
1052,Harris,Robert,Human Resources,76156.83
1112,Lewis,Mason,Customer Support,133797.84
1120,Sanchez,Michael,Human Resources,124301.41
1131,Gonzalez,Ethan,Human Resources,73125.72
1153,White,Mason,Operations,128266.97
1154,Lee,Susan,Finance,82400.83
1171,Garcia,Jessica,Finance,69239.09
1185,King,Sarah,Finance,65469.87
