employee_id,last_name,first_name,department,salary
37,Martinez,Lucas,Engineering,48044.81
66,Perez,James,Sales,117307.73
93,Davis,Aiden,IT,114937.34
142,Johnson,Noah,Sales,131596.24
158,Smith,Charles,Product Management,115877.88
194,Wright,Mary,Customer Support,136886.69
243,Taylor,Mason,Legal,121115.9
264,Rodriguez,Evelyn,Legal,34206.83
271,Jackson,Charlotte,Sales,56897.18
284,Green,Evelyn,IT,91995.75
312,Young,Patricia,Sales,69922.64
326,Ramirez,John,Sales,52218.53
345,King,Isabella,Finance,137638.99
363,Brown,Barbara,Human Resources,101247.36
402,Lopez,Olivia,IT,113278.88
408,Hernandez,Evelyn,Customer Support,57774.64
416,Perez,Elizabeth,Research & Development,67295.04
420,Wilson,Jennifer,Finance,50212.33
427,Wilson,Susan,Engineering,143836.1
455,Martin,Amelia,Engineering,83120.62
473,Williams,Mia,Sales,121654.02
477,Taylor,Sophia,IT,135835.8
486,Young,Isabella,Engineering,53346.35
510,Williams,Robert,Engineering,99790.63
525,Torres,Michael,Logistics,113867.19
563,Hernandez,Mary,Sales,54753.47
576,Flores,Lucas,Engineering,115017.09
588,Green,Sarah,Customer Support,105085.54
604,Rodriguez,Barbara,Logistics,149894.64
609,Garcia,Amelia,Product Management,72609.39
617,Torres,Liam,Customer Support,146299.89
629,Miller,Ethan,Operations,141599.14
650,Martin,Jennifer,Legal,89448.83
660,Martin,Evelyn,Finance,135679.4
663,Lee,James,Finance,66109.6
669,Hernandez,John,Logistics,123087.79
689,Wright,Olivia,Finance,133131.0
714,Williams,Barbara,Product Management,112922.72
715,Wright,Emma,Product Management,32028.79
717,Thompson,Emma,Logistics,57974.28
728,Davis,Mary,Sales,85906.38
739,King,Sarah,Sales,59955.86
810,Clark,Aiden,Finance,122794.26
835,Brown,Robert,IT,59289.1
881,Robinson,Sarah,Research & Development,83317.78
899,Thomas,Sarah,Product Management,140878.76
907,Wright,Barbara,Sales,64561.42
909,Martin,Amelia,Engineering,49704.14
915,Wilson,Isabella,Product Management,73439.1
938,Harris,Patricia,Legal,46592.73
965,Scott,William,Human Resources,99755.66
966,Sanchez,Ava,Marketing,71104.65
985,Wilson,Harper,Finance,56749.56
1014,Robinson,Susan,Engineering,73247.79
1027,Garcia,Elizabeth,Finance,108142.8
1029,Martin,Patricia,Operations,70963.93
1052,King,Evelyn,Finance,45725.34
1071,Young,Joseph,Marketing,128723.69
1072,Davis,Mary,Human Resources,106475.81
1086,Scott,Jennifer,Customer Support,41545.12
1120,Clark,Patricia,Product Management,139015.44
1152,Clark,Sarah,Marketing,66873.79
1178,Ramirez,Jessica,Human Resources,135603.54
1180,Wilson,Mary,Sales,40545.24
1183,Hill,Richard,Engineering,87262.63
1193,Hernandez,Thomas,Logistics,52015.89
1197,Lopez,Patricia,Logistics,138697.22
1216,Lee,Jessica,Logistics,68463.07
1231,Flores,Michael,Research & Development,87929.81
1242,Anderson,Jessica,Product Management,37288.69
1262,Gonzalez,Evelyn,Engineering,37809.58
1271,Johnson,Robert,Operations,135829.18
1281,Williams,Barbara,Research & Development,110519.72
1301,Wright,Mia,Customer Support,122435.31
1302,Scott,Harper,Product Management,82589.67
1312,Allen,Liam,IT,70898.88
1327,Williams,John,Legal,146663.81
1344,Taylor,Noah,Operations,102214.14
1354,Clark,Mary,Product Management,100357.32
1398,Davis,Aiden,Research & Development,70593.37
1416,Allen,Thomas,Research & Development,113819.34
1427,Perez,Mason,Marketing,107321.67
1433,Martin,Thomas,Engineering,101153.73
1453,Brown,Karen,Logistics,112172.23
1457,Hernandez,Charles,Customer Support,77115.97
1503,Anderson,Elizabeth,IT,55414.93
1520,Torres,Joseph,Sales,144246.5
1571,Miller,Sarah,Logistics,73321.25
1589,Martinez,Karen,IT,42781.54
1591,Garcia,Noah,IT,107418.29
1592,Moore,Ava,IT,37843.42
1619,Torres,Elizabeth,Legal,49559.08
1620,Perez,Harper,Finance,144102.77
1625,Jackson,Joseph,Engineering,73405.25
1633,Martinez,James,Sales,148006.54
1645,Martinez,Patricia,Marketing,138086.48
1657,Hernandez,Mia,Sales,45360.26
1684,Lee,Karen,Product Management,51067.29
1697,Martinez,Aiden,Human Resources,112079.56
1700,White,Harper,Legal,126993.09
1721,Sanchez,Joseph,Customer Support,46867.12
1722,Williams,Charlotte,Human Resources,88330.38
1744,Gonzalez,Barbara,Research & Development,124426.34
1755,Robinson,Aiden,Product Management,38911.12
1766,Robinson,Thomas,Logistics,60478.52
