employee_id,last_name,first_name,department,salary
29,Ramirez,James,Marketing,57314.85
33,Martinez,Barbara,Engineering,73870.08
50,Clark,Ethan,Human Resources,102466.27
65,Sanchez,Isabella,Human Resources,98022.07
86,Rodriguez,Ethan,IT,80661.75
96,Davis,Charles,Logistics,37408.9
104,Davis,Thomas,Logistics,46209.88
117,Sanchez,Ethan,Sales,43310.73
127,Davis,Aiden,IT,75200.37
135,Brown,Linda,Legal,136924.83
156,Hill,Aiden,Engineering,88853.96
157,Taylor,David,Research & Development,104141.18
188,Moore,Jennifer,Customer Support,64388.82
195,Brown,Jennifer,Finance,61801.14
200,Lopez,Sophia,IT,41176.0
257,Martinez,Joseph,Customer Support,65875.71
299,Flores,Michael,Product Management,115005.39
328,Martinez,Charlotte,Legal,110207.48
332,Miller,Elizabeth,Engineering,79704.18
334,Johnson,Barbara,Research & Development,101199.61
349,White,Karen,Logistics,67944.29
382,Lopez,Jennifer,Legal,53744.01
398,King,Patricia,Customer Support,54023.47
419,Allen,Ethan,Human Resources,138180.81
426,Hill,Amelia,Marketing,117239.5
428,Martin,Ava,Product Management,83470.37
432,Young,Olivia,Operations,41952.37
448,Thomas,Charles,Finance,142286.89
471,Miller,Aiden,Legal,75148.81
479,Torres,Charles,Marketing,109163.14
557,Garcia,Patricia,Sales,120387.78
569,Johnson,Mason,Human Resources,110859.94
594,Thomas,Mary,Engineering,147854.63
596,Scott,Charlotte,Customer Support,133342.21
613,Smith,Patricia,IT,59448.89
634,Hernandez,Aiden,Finance,128258.97
699,Scott,Karen,Operations,60395.71
733,Robinson,Sarah,Human Resources,85450.74
741,King,William,Sales,115378.17
747,Clark,Jennifer,Customer Support,32506.47
775,Thompson,Jennifer,IT,73542.33
781,Lee,Lucas,Sales,99973.11
808,Torres,James,Sales,123135.43
811,Smith,Linda,Research & Development,57236.97
815,Allen,Mia,Sales,125311.24
832,Scott,Robert,Sales,66435.85
843,Walker,Lucas,Human Resources,57165.86
847,Harris,James,Engineering,116994.73
859,Taylor,Isabella,IT,64514.42
882,Lewis,Ava,Logistics,129110.54
887,Wilson,Susan,Legal,42248.97
888,Robinson,James,Marketing,109505.93
894,Anderson,David,Research & Development,81537.27
906,Wilson,Mia,Research & Development,105831.35
913,Flores,Mia,Logistics,71434.64
917,Davis,Olivia,Finance,97154.65
942,Williams,David,Sales,50303.01
948,Wright,Linda,Marketing,118176.75
963,Lopez,Robert,Sales,84418.29
976,Wilson,Richard,Engineering,145571.33
994,Ramirez,Jennifer,Human Resources,87131.73
1008,Wright,Jennifer,Customer Support,58517.36
1010,Johnson,Richard,Engineering,89752.18
1012,Clark,Noah,Human Resources,110819.28
1047,Garcia,Olivia,Human Resources,58328.36
1060,Sanchez,Joseph,Marketing,138576.2
1064,Harris,Isabella,Legal,131032.75
1067,Nguyen,Mia,Research & Development,47118.18
1079,Green,James,Research & Development,59460.66
1103,Green,Noah,Sales,78013.25
1143,Smith,James,Marketing,113191.99
1159,Rodriguez,Jennifer,Research & Development,64083.41
1191,Jones,Patricia,Marketing,54223.82
1247,Ramirez,Karen,Customer Support,39625.21
1307,Flores,Charles,Customer Support,44202.38
1311,Harris,Mia,Legal,88583.06
1338,Walker,Susan,Finance,46656.87
1341,Brown,Elizabeth,Operations,124121.67
1352,White,Michael,Finance,136605.38
1367,Anderson,Mia,Engineering,50814.46
1380,Torres,Noah,Logistics,135373.77
1392,Lopez,William,Engineering,110790.02
1410,Sanchez,Elizabeth,Logistics,149567.31
1423,Clark,Thomas,Sales,30418.19
1426,Thompson,Charles,Sales,109252.78
1450,Lewis,Ethan,Product Management,120324.19
1462,Scott,Charlotte,Marketing,113951.88
1473,Wright,Lucas,Customer Support,41607.44
1487,Torres,Sophia,Human Resources,65494.01
1497,Jones,Mason,Sales,86779.45
1501,Smith,Jennifer,Human Resources,135876.27
1507,Sanchez,Jessica,Engineering,82797.89
1519,Walker,Liam,Finance,99573.98
1560,Garcia,Sarah,Sales,125537.69
1564,Jackson,Lucas,Legal,119959.31
1570,Allen,Isabella,Finance,102508.29
1579,Sanchez,Elizabeth,Operations,134384.52
1602,Gonzalez,Michael,Finance,38801.77
1604,Jackson,Liam,Logistics,108601.61
1622,Green,David,Sales,148338.16
1630,Smith,Olivia,Operations,145831.77
1642,Rodriguez,Evelyn,Product Management,37732.56
1646,White,Noah,Research & Development,45545.47
1661,Taylor,Emma,Human Resources,35461.85
1683,Wright,Mary,Logistics,118223.34
1692,Sanchez,Joseph,Research & Development,99204.15
1710,Scott,Sophia,Customer Support,74311.0
1738,Lewis,Thomas,Research & Development,128721.0
1756,Lopez,Ethan,Marketing,93894.86
1781,Williams,William,Engineering,31567.48
1845,Green,Thomas,Logistics,39063.58
1852,Lewis,James,Finance,47626.01
1900,Green,John,Logistics,127574.42
1920,Smith,Jennifer,Legal,82044.93
1921,Anderson,Richard,Sales,143055.86
1922,Williams,John,Finance,98988.85
1937,Martinez,Michael,IT,48811.22
1945,Hill,Ethan,Research & Development,77145.84
1956,Sanchez,John,Human Resources,121095.99
2006,Lopez,Mia,Logistics,149777.03
2012,Ramirez,Amelia,Operations,101876.3
2025,Robinson,Noah,Finance,52289.65
2061,Johnson,James,Finance,57071.77
2110,Smith,Sophia,Finance,55394.64
2146,Martinez,Barbara,Sales,48110.38
2157,Ramirez,Liam,Legal,106673.82
2172,Torres,Lucas,IT,68842.39
2178,Perez,Jessica,Marketing,114010.11
2183,Jones,Charlotte,Legal,30699.71
2198,Nguyen,Mason,Logistics,112410.91
2227,Clark,John,Finance,99490.44
2307,Lopez,James,Operations,34196.67
2345,Green,David,IT,82164.46
2358,Flores,Lucas,Research & Development,56270.99
2362,Perez,John,Product Management,62358.54
2366,Torres,Evelyn,Legal,119850.88
2368,Nguyen,Mason,Marketing,128072.17
2397,Torres,Amelia,Sales,78132.45
2443,Clark,David,Legal,132139.19
2456,Wilson,William,Product Management,83293.96
2488,Lee,Amelia,Customer Support,120015.45
2495,Garcia,Susan,Customer Support,53749.2
2511,Harris,Joseph,Logistics,50180.58
2521,Robinson,Richard,Legal,113146.37
2533,Wright,Charles,Marketing,39343.02
2544,Lee,Isabella,Logistics,139695.8
2553,Martinez,Patricia,Finance,119429.5
2579,Jackson,Amelia,Operations,70250.42
2580,Harris,Barbara,Product Management,80670.3
2596,Lopez,Noah,Marketing,32578.97
2621,Walker,Harper,Research & Development,69294.15
2625,Wilson,Amelia,Product Management,67268.4
2637,Wright,Thomas,Logistics,136209.57
2641,Hill,Karen,Sales,144323.7
2644,Thomas,James,Legal,128912.26
2662,Thomas,Jennifer,Finance,125964.74
2666,White,Aiden,Customer Support,34852.91
2683,Young,Barbara,Logistics,60644.6
2691,Ramirez,Mia,IT,117390.55
2717,Sanchez,Isabella,Human Resources,138600.61
