employee_id,last_name,first_name,department,salary
5817,Allen,Susan,Operations,37219.31
10012,Lewis,Isabella,Engineering,96995.53
1245,Martin,Joseph,Finance,67400.13
8521,Jackson,Aiden,IT,36292.02
5156,Taylor,Barbara,Human Resources,107291.42
3913,Scott,Joseph,Finance,67153.31
232,Walker,William,Sales,61957.88
13335,Hill,John,IT,61053.34
5269,Rodriguez,James,Sales,34887.5
709,Hill,Jessica,IT,38493.37
9712,Martinez,Emma,IT,47111.24
7244,Walker,Evelyn,Human Resources,68056.37
1338,Lewis,William,Legal,115859.54
12738,Hill,Charlotte,Product Management,129417.54
71,Wright,Mason,Product Management,122573.25
6238,Wright,Michael,Sales,52710.82
5740,Smith,Evelyn,Finance,82405.69
315,Lopez,Evelyn,Engineering,59832.27
8502,Johnson,Charlotte,Finance,135281.65
10169,Sanchez,Joseph,Finance,123370.19
11207,Anderson,Noah,IT,51029.81
4349,King,Mary,Product Management,63080.36
13274,Johnson,James,Research & Development,123711.88
5176,Miller,Susan,Sales,102527.8
335,Gonzalez,Olivia,Customer Support,92012.19
4454,Martinez,Ethan,Operations,142631.36
3835,Wilson,Charles,Sales,136408.78
272,Martinez,Richard,Engineering,128288.95
10759,Martinez,Charles,Operations,109261.83
13891,Sanchez,Evelyn,Marketing,79314.56
12750,Green,Sarah,Operations,135363.44
1985,Robinson,Ethan,Customer Support,33993.22
1863,Torres,Joseph,Sales,112980.2
1817,White,Mia,Customer Support,143611.93
11886,Robinson,Patricia,Marketing,64550.23
7671,Lopez,Liam,IT,114146.27
4769,Anderson,Sarah,Human Resources,75839.78
4165,White,Olivia,Marketing,148709.83
12064,Harris,Aiden,Finance,125145.11
6854,Jackson,Richard,IT,51623.26
9569,Lee,Robert,Legal,34209.05
10906,Scott,Isabella,Customer Support,42568.25
4208,Wilson,John,Customer Support,128063.34
10738,Hernandez,Jessica,Customer Support,71842.89
2691,Green,Sophia,Finance,30690.54
13117,Thompson,Mia,Logistics,114868.91
3761,Rodriguez,Sarah,Customer Support,59699.5
12251,Jones,Patricia,Finance,83480.38
7775,White,Richard,Logistics,49303.53
10933,Flores,Lucas,Product Management,126265.69
9187,Miller,Barbara,Marketing,102213.62
15129,Johnson,Sophia,Legal,67656.26
11903,Sanchez,Ethan,IT,58008.91
13540,Miller,Sarah,Product Management,92033.45
13867,Perez,William,Engineering,127233.33
1264,Flores,John,Human Resources,92296.35
4304,Hill,Harper,Operations,34751.69
5832,Robinson,Joseph,Human Resources,69099.82
6633,Nguyen,Olivia,Legal,140362.9
7033,Wilson,Barbara,Operations,61421.16
4824,Hill,Emma,Research & Development,46241.97
14387,Clark,Aiden,Research & Development,62679.82
7988,Thomas,Thomas,Finance,64807.51
11067,Hernandez,Elizabeth,Engineering,89164.46
1498,Martin,Mary,IT,89547.56
9861,Smith,Aiden,Legal,82362.67
5851,King,John,Finance,55739.75
9433,Lopez,Richard,Legal,39556.45
5110,Ramirez,Amelia,Research & Development,46621.72
2614,Perez,Mary,Operations,83736.45
6503,Torres,Charles,Customer Support,123953.26
6616,Wright,Charlotte,Human Resources,37770.59
8811,King,Sophia,Product Management,118898.42
8034,Johnson,Lucas,Product Management,124670.46
15542,King,Charles,Legal,133347.71
10033,Lee,Joseph,Marketing,95085.55
11192,Nguyen,John,Product Management,132599.7
13221,Hill,Michael,Sales,92141.11
10180,Gonzalez,Susan,Finance,146872.71
12172,Taylor,Sophia,Legal,120161.07
6994,Smith,Harper,Legal,114179.86
10414,Williams,Richard,Logistics,79998.77
1803,Ramirez,Richard,Marketing,131682.59
12245,Sanchez,Mia,Operations,31792.94
9168,Williams,Mia,Sales,43882.25
14641,Anderson,Liam,Research & Development,137295.25
9074,Torres,David,Research & Development,106600.74
8885,Young,Patricia,IT,100796.76
875,Torres,David,Research & Development,68477.09
15581,Rodriguez,David,Finance,43311.58
12559,Smith,James,Engineering,142820.14
1436,Miller,Charlotte,Legal,110169.3
675,Ramirez,Sophia,IT,33290.35
3938,King,John,Product Management,35120.86
13130,Sanchez,Elizabeth,Operations,118787.19
14627,Ramirez,Barbara,Customer Support,82416.41
9550,Nguyen,Linda,Engineering,32104.39
10804,Walker,Jessica,Finance,87510.68
6103,Allen,Mason,Operations,95607.79
12045,Allen,David,Logistics,103977.74
2071,Lewis,Sophia,Operations,137668.14
4969,Young,Robert,Product Management,74713.01
6087,Anderson,Susan,Engineering,124325.59
15760,Robinson,Patricia,Research & Development,114328.83
4406,Robinson,Isabella,Legal,81180.63
3454,Brown,Thomas,Engineering,99113.7
12480,Wilson,Joseph,Human Resources,128526.77
6135,Williams,Mia,Engineering,53498.43
9739,Thompson,James,Operations,104325.23
7624,Clark,Patricia,Marketing,92769.63
9588,White,James,Legal,93278.73
1362,Green,Lucas,Research & Development,56226.57
10853,Brown,Ava,Customer Support,121395.87
12587,Smith,David,Human Resources,146681.0
12010,Garcia,William,Logistics,131727.95
14264,Clark,Susan,Research & Development,133798.45
3330,Sanchez,Elizabeth,Human Resources,144058.06
6771,Hernandez,Evelyn,Research & Development,73432.95
2562,Johnson,James,Human Resources,138286.1
5549,Green,Jessica,Human Resources,56597.18
788,Clark,Noah,Research & Development,127485.34
8808,Walker,Robert,Product Management,135513.64
12898,Flores,Noah,Marketing,141979.57
4574,Moore,Ava,Legal,84593.86
4007,Thompson,Joseph,Operations,98485.18
7333,Hernandez,Susan,Human Resources,99480.7
1542,Clark,Amelia,Operations,99746.26
15291,Taylor,William,Engineering,48634.89
1852,Walker,Evelyn,Operations,139200.46
2904,Robinson,Ava,Logistics,61977.35
5389,Young,Lucas,Product Management,129076.99
8434,Taylor,Mia,Research & Development,76100.44
3831,Ramirez,James,Product Management,106156.39
15040,Thompson,Ethan,Product Management,83577.11
14567,Ramirez,David,Product Management,38631.68
15871,Garcia,Liam,Legal,39907.57
9618,Smith,Charlotte,IT,87706.97
2280,White,Sarah,Operations,115553.39
7122,King,Charlotte,Customer Support,97514.87
9001,Smith,Robert,Customer Support,127415.33
3374,Allen,Michael,Sales,135460.51
15827,Walker,Charles,Customer Support,116431.2
26,Flores,Liam,Customer Support,137559.43
1525,Johnson,Richard,Research & Development,144495.5
10457,Davis,Harper,Product Management,32946.62
8744,Sanchez,Elizabeth,Product Management,82491.53
271,Perez,Charles,IT,127439.2
13772,Perez,Joseph,Logistics,32055.76
8778,Martinez,Richard,Marketing,126602.34
15772,Smith,Susan,Marketing,138392.28
170,Green,Sarah,Product Management,117296.92
13066,Hernandez,Ethan,Product Management,145075.35
917,Allen,Lucas,Engineering,59228.65
13428,Robinson,Olivia,Finance,56572.39
