employee_id,last_name,first_name,department,salary
7530,Clark,James,Logistics,142818.08
9764,Clark,Patricia,Finance,126038.24
14154,White,Harper,Sales,57288.49
9622,King,Mason,Logistics,30794.66
4091,Thomas,Mason,Operations,86242.74
6723,Lewis,Elizabeth,Legal,120539.64
7173,Hill,Harper,Finance,138631.92
12448,Scott,Richard,Product Management,106603.17
5361,Scott,Mia,Sales,43282.85
9965,Lee,Harper,Operations,87270.83
12368,Thomas,Thomas,Logistics,79359.27
5822,Miller,Ava,IT,66155.8
14238,Lopez,Amelia,Marketing,39879.65
10419,Miller,Thomas,IT,124223.46
15248,Hernandez,William,Sales,111370.18
4485,Ramirez,David,Research & Development,133924.88
2061,Johnson,James,Finance,57071.77
9290,Torres,Richard,IT,53972.05
6622,Flores,Ava,Human Resources,38386.35
15477,Wilson,Isabella,Legal,132735.56
8727,Nguyen,Sophia,Legal,48325.81
4887,Wright,Lucas,IT,138833.26
10352,Anderson,Ava,Human Resources,82670.42
11501,Martin,Richard,Legal,149758.77
11407,Gonzalez,John,Research & Development,135820.49
6150,Brown,Mason,Legal,128396.15
3961,Smith,Sarah,Research & Development,35481.53
2178,Perez,Jessica,Marketing,114010.11
15838,Hernandez,Robert,Customer Support,97118.1
12665,Hill,Sophia,Research & Development,131691.72
11617,Garcia,Noah,Marketing,56542.7
14036,Brown,Charles,Product Management,38299.71
15362,Robinson,Thomas,Marketing,55152.58
13554,Allen,Olivia,Logistics,118827.28
5970,Hill,Mia,Customer Support,135669.21
4421,Walker,Liam,IT,42793.28
9499,Lewis,Linda,Legal,84374.79
13835,Brown,Karen,Operations,116034.25
7922,Moore,Ava,Logistics,121864.89
14408,Brown,Isabella,Engineering,87188.13
7815,Green,Patricia,Finance,97236.85
12030,Clark,Sarah,Customer Support,89825.85
1501,Smith,Jennifer,Human Resources,135876.27
10250,Torres,John,Research & Development,114711.5
5536,Thompson,Harper,Research & Development,60879.56
6492,Wilson,Isabella,Customer Support,112806.05
9908,Wilson,Isabella,Product Management,61292.74
10547,Lopez,Mia,Product Management,148619.4
815,Allen,Mia,Sales,125311.24
7133,Miller,Evelyn,Customer Support,31101.42
3501,Martin,Joseph,Finance,86007.17
11887,Gonzalez,Isabella,Product Management,71561.02
3300,Allen,Mary,Engineering,111813.13
1311,Harris,Mia,Legal,88583.06
10297,King,Isabella,Product Management,117703.27
9927,Nguyen,Harper,Logistics,57030.3
13227,Gonzalez,Charles,Customer Support,93336.46
913,Flores,Mia,Logistics,71434.64
7196,Taylor,Joseph,IT,148697.69
6122,Harris,John,IT,35129.8
14568,Gonzalez,Mary,Operations,137940.76
1367,Anderson,Mia,Engineering,50814.46
4973,Ramirez,Susan,Engineering,77973.97
9929,Hill,Aiden,Customer Support,95622.31
2553,Martinez,Patricia,Finance,119429.5
3579,Martin,Mary,Sales,128615.13
8724,King,Thomas,Engineering,94898.26
1067,Nguyen,Mia,Research & Development,47118.18
7985,Young,Olivia,Human Resources,146355.04
2779,Ramirez,William,Logistics,45371.54
10291,Gonzalez,Ethan,Operations,102033.08
15097,Jones,Charlotte,Legal,74144.02
11880,Davis,Mason,Operations,79083.41
9838,Taylor,Ava,Marketing,52045.58
15663,Green,Robert,Sales,138830.03
5591,Nguyen,Charles,Customer Support,147012.38
10832,Clark,Mason,IT,90283.12
1341,Brown,Elizabeth,Operations,124121.67
13138,Perez,Mary,Operations,53843.35
3080,Allen,Mia,Logistics,145110.97
15575,Smith,Susan,Finance,106561.06
10052,Walker,Mason,Research & Development,133731.24
6278,White,Noah,Logistics,119143.92
3397,Lee,Ava,Marketing,64003.61
11614,Lee,Susan,Product Management,67724.47
7006,Scott,Ava,Human Resources,145377.24
8738,Young,Sophia,Engineering,146541.5
13562,Wright,James,IT,66076.91
10635,Harris,Olivia,Research & Development,34752.74
13370,White,Mia,Finance,91707.57
8923,Scott,Harper,Finance,69224.21
5249,Thomas,Ava,IT,55820.53
14284,King,Karen,Operations,70003.22
10308,Torres,Thomas,Sales,93630.97
33,Martinez,Barbara,Engineering,73870.08
15246,Jones,Mia,Human Resources,99389.37
15184,Martin,Barbara,Legal,118205.73
8616,Garcia,Harper,IT,110996.92
6367,Perez,Jennifer,Logistics,42915.97
6583,Thompson,Sophia,Marketing,87724.93
15904,Hernandez,William,Operations,42183.22
9798,Thompson,Mason,Legal,112015.01
14173,Walker,Patricia,Product Management,140951.75
15152,Allen,Michael,Engineering,140694.63
10060,Torres,Lucas,Operations,134244.62
3642,Wright,Elizabeth,Engineering,139480.54
