employee_id,last_name,first_name,department,salary
12836,Lopez,Aiden,Product Management,107560.44
6451,Wright,Sarah,Engineering,75243.97
6531,Wilson,James,Product Management,45223.58
5876,White,Noah,Customer Support,86377.2
353,Allen,Sophia,Product Management,128889.28
7859,Williams,Mia,Legal,136942.49
4834,Wright,Mary,Finance,120795.72
4235,Thompson,Emma,IT,36376.77
5581,White,Charles,Engineering,75075.06
6755,Moore,Amelia,Marketing,101393.39
8643,Green,Charles,Human Resources,55249.91
625,Young,Robert,Human Resources,147495.57
11548,Martin,Richard,Marketing,98845.68
1955,Davis,Liam,Customer Support,149027.13
10530,Smith,David,Marketing,105807.21
2088,Wilson,Joseph,Sales,54889.24
5692,Johnson,Amelia,Human Resources,120408.73
1686,Flores,Karen,Human Resources,103148.49
2816,Walker,Linda,Legal,65715.42
15136,Thompson,Harper,Logistics,121611.75
3599,Hernandez,Elizabeth,Engineering,134099.48
3094,King,Patricia,Research & Development,112894.98
14683,Rodriguez,Thomas,Customer Support,117420.33
3093,Wright,Mia,Legal,83432.34
15651,Ramirez,William,Customer Support,92768.82
7032,Wilson,Ava,IT,90246.46
1603,Robinson,Mia,Marketing,135738.01
1791,Anderson,Susan,Engineering,143132.11
1019,Torres,David,Customer Support,42679.29
7595,Hernandez,Thomas,Operations,112929.62
14398,Wilson,Mary,Operations,107881.93
5736,Green,Olivia,Engineering,51867.28
1559,Martinez,Evelyn,IT,135088.62
5607,Taylor,Mary,Legal,142565.5
10709,Martinez,Joseph,Legal,91769.43
12340,Hernandez,Liam,Marketing,43344.7
1219,Martin,Robert,Engineering,74911.97
11415,Harris,Karen,Human Resources,99034.26
1574,Smith,Barbara,Human Resources,31923.33
6929,Lopez,Richard,Customer Support,31663.52
11112,Thomas,Joseph,Operations,46999.93
14549,Robinson,Richard,Customer Support,44038.05
13474,Ramirez,Mia,Legal,34368.73
10066,Rodriguez,Jessica,Operations,69357.21
10239,Gonzalez,Thomas,Engineering,76406.59
12175,Perez,Harper,IT,80131.91
493,Young,Amelia,Research & Development,145391.87
997,Young,James,Engineering,34539.91
12592,Smith,Sarah,Legal,36175.26
9322,Flores,Harper,Customer Support,41912.78
9564,Walker,Ethan,Human Resources,36056.54
13590,Young,Emma,Product Management,78420.37
12990,Hernandez,Ava,Logistics,46320.22
9327,Wilson,Ava,Operations,77584.16
15118,Torres,David,Customer Support,41742.83
10924,Rodriguez,Ethan,Human Resources,125583.33
11360,Sanchez,Mason,Product Management,113162.24
4270,Gonzalez,Mia,Product Management,138728.9
9841,Lopez,Ethan,Logistics,147350.23
7727,Smith,William,Product Management,112663.11
9480,Hill,Robert,Human Resources,48386.57
12726,Lopez,Patricia,Logistics,105174.16
10478,Perez,Mia,Product Management,143685.85
9214,Young,Harper,Operations,80162.44
1655,Thomas,Ethan,Research & Development,54274.26
12230,Scott,Charles,Customer Support,126899.6
4715,Martinez,Richard,Operations,32666.87
4122,Scott,David,Legal,78812.39
876,Gonzalez,John,Logistics,121037.22
7980,Martin,James,Finance,53523.4
1374,Jackson,William,Engineering,63514.17
6082,Walker,Aiden,Product Management,93607.02
3856,Taylor,Ethan,Engineering,142316.26
12277,Jones,Charles,Research & Development,142278.01
11074,Nguyen,Richard,IT,70021.86
9779,Robinson,Olivia,IT,74664.01
7091,Davis,Robert,Product Management,81756.75
2745,Clark,Noah,Legal,126712.91
12478,Sanchez,David,Logistics,41348.62
12372,Rodriguez,Mason,Logistics,116685.48
7722,King,Jennifer,Finance,49138.43
1132,Robinson,Evelyn,Logistics,107686.15
7920,Taylor,Isabella,Operations,88862.0
10208,Thompson,Patricia,Research & Development,72074.95
624,King,Patricia,Operations,93770.04
7272,King,Richard,Research & Development,31552.07
4474,Allen,Lucas,Customer Support,101267.12
8646,Miller,Michael,IT,131611.94
2978,Wilson,Elizabeth,Customer Support,109521.61
2123,Nguyen,Sarah,IT,134001.23
14171,Lopez,Barbara,Engineering,89011.26
1810,Smith,Thomas,IT,83392.57
803,Hill,Harper,Engineering,74649.44
6348,Jones,Charlotte,Marketing,95528.5
10682,Brown,Michael,Research & Development,60620.95
10306,Johnson,Jennifer,Engineering,114497.11
14654,Hernandez,Charles,Human Resources,53817.36
11558,Thomas,Evelyn,Customer Support,65796.56
659,Young,Aiden,Customer Support,72941.11
231,Torres,Michael,Marketing,66060.65
7190,Walker,Barbara,Legal,89153.36
10992,Martin,Amelia,Finance,118570.45
8335,Garcia,James,Operations,113066.59
9537,Nguyen,Karen,Research & Development,122007.61
6355,Ramirez,Michael,Legal,125393.94
3145,Flores,Mia,IT,71240.5
4459,Allen,Noah,Product Management,135186.14
1643,Smith,Harper,Logistics,33680.76
10740,Lewis,Evelyn,Customer Support,55034.18
4326,Nguyen,Jennifer,IT,137313.59
3198,Hernandez,Charles,Legal,55318.27
2105,Thomas,Barbara,Customer Support,112911.15
4275,Torres,Ava,Customer Support,63399.12
1784,Nguyen,Mason,Marketing,58042.58
7172,Young,Evelyn,Engineering,39321.67
12983,Wright,Lucas,Research & Development,79047.67
6377,Wilson,Olivia,Human Resources,147990.33
6387,Lee,Ava,Product Management,81631.24
9507,Williams,Sophia,Operations,68389.21
13091,Jackson,Sophia,Engineering,74322.4
14389,Lopez,Patricia,Product Management,139165.44
15280,Hernandez,Noah,Finance,31253.3
7258,Robinson,John,Marketing,147512.72
13237,Smith,James,Operations,39651.13
2422,Green,Michael,Sales,95848.51
6637,Lewis,Michael,Logistics,129522.66
15884,Johnson,Michael,IT,43591.86
14787,Allen,Mia,Research & Development,38479.17
13225,Thomas,Olivia,Marketing,38284.59
14003,Brown,Charles,Sales,141445.12
5030,Thompson,Jessica,Finance,148450.53
12922,Rodriguez,William,Customer Support,131569.57
8640,Flores,Aiden,Logistics,65941.01
5077,Wilson,Susan,Engineering,71721.09
4414,Lewis,Linda,Logistics,145044.43
10652,Green,Richard,Logistics,111015.09
