employee_id,last_name,first_name,department,salary
12159,Torres,William,Sales,93299.36
14299,Flores,Olivia,Legal,121279.76
3924,Thompson,Aiden,Customer Support,115387.05
14195,Torres,Aiden,Sales,124528.04
11180,Ramirez,Sarah,Research & Development,69383.51
9944,Anderson,Lucas,Engineering,98514.13
2890,Scott,Ethan,Research & Development,63090.64
7952,Gonzalez,Olivia,Human Resources,66823.92
13611,Thompson,Mary,Finance,126879.44
10329,Robinson,Emma,Sales,30044.97
8248,Miller,Sarah,Logistics,74252.93
15336,Harris,Emma,Product Management,146258.43
2584,Scott,Karen,IT,60390.41
15865,Lee,Joseph,Product Management,129161.69
6628,Martinez,William,Human Resources,115861.31
12307,White,Jennifer,Marketing,74034.16
9579,Torres,Mason,Customer Support,85499.18
6741,White,Barbara,Engineering,149276.21
1876,Torres,Isabella,Legal,83891.44
6918,Flores,Charles,Finance,87549.51
15863,Gonzalez,Barbara,Research & Development,95459.82
9014,Flores,Jennifer,Customer Support,109523.34
15303,Rodriguez,Ethan,Operations,55091.31
6341,Martin,Aiden,Sales,141596.43
14054,Perez,William,Finance,84474.07
175,Flores,Olivia,Human Resources,111980.11
14431,Lopez,Evelyn,IT,97058.3
3639,White,James,Sales,68308.61
10224,Green,Emma,Human Resources,58937.88
12133,Flores,Joseph,Human Resources,53974.75
6544,Torres,Michael,Customer Support,89954.2
11450,Sanchez,Evelyn,Customer Support,39131.0
14404,Wright,Barbara,Operations,75067.52
11939,Wright,Susan,Customer Support,68811.32
5387,Nguyen,Barbara,Finance,37930.71
36,Wilson,Joseph,Finance,106847.06
13474,Martinez,Ethan,Customer Support,140429.52
11902,Jackson,Robert,Customer Support,35692.24
7102,Flores,Sophia,Operations,74522.74
1569,Taylor,Ava,IT,61798.65
13918,Sanchez,Lucas,Marketing,62294.11
9232,Martinez,Noah,Product Management,93486.89
15368,Perez,Thomas,Customer Support,128565.03
13336,White,Sophia,Operations,131642.72
4945,Smith,Mary,IT,131914.87
11391,Walker,Sophia,Finance,124257.01
15434,Harris,John,Human Resources,148477.24
8220,Jones,Emma,Finance,116249.63
691,Martin,Aiden,Legal,80873.81
10024,Wright,Olivia,Human Resources,50043.15
1609,Thomas,Liam,Research & Development,128590.33
15927,Garcia,Sophia,Research & Development,122489.63
8533,Davis,John,Logistics,93812.07
14092,Thompson,William,IT,38654.53
3672,White,Lucas,Research & Development,55281.58
11141,Rodriguez,Isabella,Marketing,39333.25
2176,Anderson,Evelyn,Customer Support,122796.84
14133,Hill,Sarah,Engineering,52100.52
14449,Thomas,Charlotte,Legal,91019.33
2763,Wilson,Richard,Research & Development,81256.72
12048,White,Jennifer,Research & Development,47341.91
14071,Gonzalez,Sophia,IT,90499.62
8650,Gonzalez,Richard,Research & Development,105082.66
10413,Martinez,Mason,Sales,83271.08
8992,Clark,Liam,Human Resources,140164.69
1946,Walker,Sarah,Legal,127202.4
7194,Clark,Robert,Research & Development,101865.63
12460,Perez,Lucas,Research & Development,111098.31
8407,Lopez,David,Research & Development,53553.32
7634,Sanchez,Sarah,Engineering,57228.63
7089,Wright,Isabella,Marketing,139683.32
7486,Jones,Evelyn,Operations,41624.51
6728,Jones,Barbara,Customer Support,125998.71
6553,Jackson,Noah,Product Management,117256.34
8870,Thomas,Emma,Sales,127243.96
6466,Williams,Lucas,Customer Support,133320.04
13180,Lewis,Barbara,Human Resources,102094.39
1474,White,Lucas,Product Management,32452.77
4952,Torres,Amelia,Logistics,79343.91
14573,Perez,John,Finance,76543.71
2198,Hernandez,Charles,Human Resources,64602.98
12523,Nguyen,Mason,Customer Support,52451.55
4833,Robinson,Noah,Operations,60065.88
13546,Harris,Jennifer,Legal,144130.73
69,Green,Karen,Logistics,130681.14
4685,King,Barbara,Product Management,43376.71
89,Williams,Robert,Product Management,106783.16
8542,Thomas,Olivia,IT,113410.2
14992,Jackson,John,IT,134693.24
13989,Wilson,Elizabeth,Sales,80631.63
9860,Smith,Susan,Marketing,59745.39
6991,Nguyen,Lucas,Marketing,36927.55
3660,Hernandez,Charles,Customer Support,116182.86
11375,Young,James,Marketing,82333.33
13819,Torres,Sarah,Legal,128872.28
1073,Green,Barbara,IT,147223.11
13690,Gonzalez,Jessica,Operations,131695.91
16,Jones,Linda,Customer Support,112491.57
4691,Torres,Barbara,Customer Support,133426.12
13203,Thomas,Karen,Marketing,140074.19
1524,Lee,Patricia,Research & Development,95617.98
1077,Martinez,Karen,Customer Support,75203.34
11416,Scott,Ava,Logistics,50134.78
3053,Thomas,Evelyn,Operations,116308.72
9364,Moore,Mary,Marketing,67449.33
13346,Martin,Robert,Research & Development,83685.03
8006,Lewis,Mason,Customer Support,66995.22
15680,Wilson,Mia,IT,71729.73
8927,White,Noah,Research & Development,30662.02
12674,Williams,Harper,Research & Development,73995.07
7610,King,Barbara,IT,32658.46
13305,Allen,Robert,Product Management,123941.08
15722,Perez,Mia,Marketing,87602.4
1643,Gonzalez,Evelyn,Research & Development,130962.24
10705,Nguyen,Robert,Sales,35221.5
14888,Jones,Sarah,Finance,141410.89
8827,Harris,Elizabeth,Customer Support,42669.32
10109,White,Charlotte,Legal,41645.78
2382,Walker,Evelyn,Research & Development,60129.23
13958,Williams,Mia,Operations,119678.12
2816,Allen,Olivia,Product Management,123776.11
909,Lopez,Evelyn,IT,101167.87
3483,Sanchez,Joseph,Engineering,126047.65
4633,Martin,Lucas,Research & Development,112763.36
9274,Wilson,Jennifer,Engineering,112247.58
5560,Anderson,Harper,Legal,49118.84
6200,Garcia,Jessica,Customer Support,60813.66
12160,Harris,David,Engineering,121342.6
7614,Lopez,Mary,Finance,84543.11
7592,Jackson,Sarah,Customer Support,85592.34
3563,Thomas,Noah,Product Management,88691.07
7099,Nguyen,Liam,Product Management,102760.15
3295,Green,Mason,Human Resources,143393.56
12729,Jones,Lucas,Product Management,71039.8
12570,Brown,Harper,Product Management,85981.02
10585,Gonzalez,Lucas,Customer Support,117183.35
679,Williams,Ava,IT,30446.14
812,Martinez,Sarah,Sales,44207.16
3741,Flores,Robert,Finance,41508.13
10811,Jones,Mary,Marketing,144056.29
5875,Jackson,Charlotte,Logistics,130038.07
10135,Rodriguez,David,Human Resources,147137.24
12308,Scott,Harper,Operations,114311.37
9930,Lewis,David,Product Management,93635.67
12866,White,Lucas,IT,88783.16
13697,Williams,Ethan,Research & Development,41045.76
9009,Wright,Mia,Customer Support,109299.18
8984,Lopez,Olivia,Marketing,102316.04
13437,Flores,Robert,Human Resources,37359.79
4369,Lewis,Karen,Marketing,138518.85
3383,Thomas,John,Research & Development,139164.55
5983,King,Evelyn,Engineering,47435.48
15576,Miller,Emma,Marketing,100153.01
13454,Clark,Sophia,Operations,33193.47
1421,Moore,Michael,Engineering,132745.07
15629,White,Barbara,Customer Support,126112.46
12040,Martin,Mary,Marketing,52382.7
120,Jones,Sophia,Customer Support,55870.91
1396,Gonzalez,Evelyn,Legal,65727.05
3061,Moore,Susan,Human Resources,93267.35
5115,Jackson,Susan,Engineering,41331.9
13937,Lopez,Sophia,Sales,66337.3
11357,Smith,Thomas,Finance,65411.65
13247,Torres,Mia,Operations,149775.44
6413,Johnson,Sophia,Operations,126786.63
6517,Johnson,Linda,Marketing,109368.88
13163,Nguyen,Sophia,Legal,138569.78
2079,Martin,Mason,Human Resources,110455.49
15246,Green,Aiden,Customer Support,142591.86
1214,Wilson,Joseph,Finance,80980.18
4132,Smith,Joseph,Legal,36147.06
5614,Walker,Isabella,Human Resources,124056.93
2279,Scott,Emma,Operations,41629.77
5124,Lopez,William,Customer Support,126590.68
