employee_id,last_name,first_name,department,salary
12417,Moore,Mary,Logistics,100810.64
468,Walker,Liam,Logistics,78812.01
15188,Green,Isabella,Research & Development,120915.77
283,Hill,Aiden,Operations,74880.24
2179,Johnson,Mary,Legal,30419.52
3668,Martin,Sarah,Legal,56719.86
9367,Flores,Charles,Legal,49434.39
11765,Brown,Liam,Research & Development,38239.91
1060,Thomas,Patricia,Marketing,92905.2
1932,Flores,Susan,Sales,111042.45
2779,Rodriguez,Thomas,Logistics,132393.65
392,Garcia,Amelia,Sales,49928.9
11009,Taylor,Karen,Customer Support,46144.0
12001,Ramirez,Olivia,Finance,87497.21
7782,Taylor,Michael,Sales,127639.72
9368,Lee,Harper,Customer Support,83502.68
3382,White,Lucas,Engineering,62635.89
9619,Brown,Charlotte,Sales,90873.06
10973,Moore,Mary,Customer Support,133212.39
14981,Davis,William,Sales,100227.09
2746,Rodriguez,Amelia,Legal,60434.33
4294,Williams,William,Operations,30367.71
10562,Davis,Karen,Finance,93239.5
12833,Lee,Charles,Operations,62923.97
14239,Miller,Joseph,Sales,54302.73
13793,Miller,Mason,Finance,105509.98
3481,Flores,Amelia,Finance,116900.11
4879,Robinson,Elizabeth,Finance,64655.85
5622,Miller,Linda,Legal,56032.14
9058,Moore,Charles,Research & Development,51008.01
10902,Wilson,Lucas,IT,147761.31
9752,Scott,Susan,Engineering,145888.16
1902,Smith,Thomas,Human Resources,55607.34
230,Hill,Lucas,Human Resources,109211.15
13495,Moore,Joseph,Marketing,36553.51
1998,Ramirez,Amelia,Finance,118230.93
9439,Scott,Noah,Operations,71647.48
14206,Harris,Aiden,Customer Support,60311.51
416,Wright,Michael,Engineering,40280.31
7539,Young,Noah,Marketing,142709.47
3561,Wright,Elizabeth,IT,84393.46
12787,Wright,Thomas,Customer Support,139708.05
10146,Moore,Ethan,Product Management,116938.88
7642,Lewis,Karen,Operations,71231.59
11017,Moore,Ethan,Finance,60800.87
133,Davis,Patricia,Research & Development,86217.29
2696,Williams,John,Logistics,120218.22
13225,Lee,Susan,Legal,58561.83
6244,Sanchez,Joseph,Product Management,51534.26
3519,King,Mia,IT,138928.46
2665,Robinson,Emma,Engineering,102921.45
14212,Davis,James,Customer Support,109354.13
8724,Garcia,John,Research & Development,123127.12
6471,Anderson,Patricia,IT,49330.69
12713,Clark,Olivia,Logistics,141473.41
1516,Jones,Mary,Research & Development,79400.64
420,Smith,Elizabeth,Marketing,93179.52
10650,Lewis,Isabella,Engineering,68180.68
10592,Clark,Aiden,Research & Development,87179.28
12527,Clark,Karen,Customer Support,53291.58
10411,Nguyen,Ava,Research & Development,148119.05
13766,Walker,Robert,Research & Development,104987.15
3979,Jones,James,Research & Development,97465.15
7034,Martinez,Charlotte,Sales,67612.7
