employee_id,last_name,first_name,department,salary
818,Scott,Isabella,Product Management,34099.25
1538,Brown,Mary,Operations,41707.04
9039,Hill,Harper,Finance,99358.22
2503,Anderson,Olivia,Engineering,140344.64
7711,Brown,Charlotte,Research & Development,108930.88
10111,Brown,Elizabeth,Research & Development,68359.86
8588,White,Mary,Marketing,126004.82
4085,Flores,Susan,IT,76293.41
6705,Smith,Sarah,Marketing,64443.03
13860,Robinson,Susan,Logistics,81299.54
1163,Sanchez,Ava,Human Resources,80904.16
8930,Rodriguez,Amelia,Human Resources,63713.82
12793,Brown,Richard,Product Management,50832.32
14932,White,Elizabeth,Operations,91715.6
5178,Williams,Ethan,Legal,95192.26
5374,Miller,John,Operations,92983.68
10227,White,Linda,Engineering,68930.96
7633,Moore,Joseph,IT,38817.24
2448,Wright,Sarah,Legal,33184.44
5236,Hill,Amelia,Human Resources,109393.79
8938,Harris,Liam,Legal,62350.01
7259,Taylor,Linda,IT,33531.51
9844,Miller,Elizabeth,Marketing,40187.01
6557,Hill,Olivia,Operations,37933.17
4912,Flores,Sarah,Logistics,123029.0
13772,Johnson,Charles,IT,84014.97
4478,Harris,Jennifer,Logistics,108733.26
5274,Torres,Isabella,Marketing,32647.32
5291,Perez,Liam,Product Management,130223.1
15579,Lopez,Jessica,Legal,32976.88
7237,Davis,Isabella,Product Management,80104.15
9600,White,Susan,Sales,110121.41
49,Ramirez,Michael,Sales,137936.15
11416,Brown,Isabella,Logistics,37926.68
4033,Allen,Joseph,Product Management,117755.36
8674,Scott,Sophia,IT,41033.49
3732,Wilson,Robert,Finance,138118.31
2281,Lopez,Jennifer,Logistics,133024.6
4673,Davis,Joseph,Engineering,32048.78
4613,Young,Evelyn,Engineering,132959.43
2551,Martin,Charles,IT,130230.78
2520,Hernandez,John,Finance,69885.05
6031,Torres,John,Research & Development,142252.93
15434,Perez,Isabella,Legal,111979.29
9869,Sanchez,Susan,Human Resources,61623.34
1422,Garcia,Elizabeth,Sales,87247.73
2665,Jackson,Evelyn,Sales,36683.08
3266,Wilson,Isabella,Human Resources,105989.05
5103,White,Jessica,Legal,87216.06
11699,King,Aiden,Customer Support,30748.09
3020,White,Jessica,IT,70861.59
6651,Jackson,Thomas,Research & Development,130487.05
3911,Gonzalez,Isabella,Marketing,54109.84
6125,Green,Jessica,Operations,127619.52
7030,White,Ava,Operations,115390.93
4291,Young,Michael,Customer Support,73644.18
12582,Lewis,Richard,Research & Development,46426.75
6759,Green,Olivia,Logistics,40981.08
4994,Wright,Patricia,Legal,36917.38
13850,Wright,Ethan,Human Resources,44391.65
9993,Young,Thomas,Operations,140228.84
8711,Allen,John,Customer Support,34016.44
14447,Thompson,Noah,Marketing,48960.39
7604,Nguyen,Michael,Marketing,53730.79
4402,Jackson,Amelia,Operations,106642.92
995,Thompson,Michael,Marketing,133598.73
7713,Johnson,Liam,Research & Development,44408.75
13226,Williams,Sophia,Logistics,141493.66
5499,Martinez,Ava,Logistics,96006.51
13321,King,Emma,Research & Development,111686.13
6668,Brown,Emma,Engineering,140022.68
10450,Thompson,Susan,Finance,35862.39
2871,Martin,Emma,Engineering,90680.75
7914,Anderson,Ava,Research & Development,98490.91
10988,Young,Charles,Customer Support,63390.48
2502,Harris,Olivia,Product Management,126458.39
13679,Gonzalez,Susan,Customer Support,80294.35
15337,Wright,Emma,Finance,66922.29
4643,Allen,Mia,Human Resources,132199.02
7524,Flores,Harper,Engineering,77669.27
6262,Flores,Mia,Research & Development,88382.15
11326,Hill,David,Customer Support,103813.58
8489,Williams,Charles,Customer Support,72689.55
11116,Davis,Evelyn,Legal,39283.82
4287,Jones,Jessica,IT,103428.79
9864,Williams,Charles,Product Management,53957.76
11389,Wilson,James,Customer Support,81275.21
3172,Torres,Karen,Legal,113397.49
2365,Nguyen,David,Marketing,104793.11
7629,Nguyen,Isabella,Legal,71725.47
4061,Lopez,William,Operations,97591.52
4009,Wright,Ava,Logistics,86193.64
10406,Moore,Sarah,Finance,51459.33
10641,Wilson,Linda,Finance,139121.26
6773,Lee,Harper,Product Management,81316.59
761,Robinson,Mason,Human Resources,134414.08
2255,Miller,Elizabeth,IT,64850.68
4190,Young,Aiden,Finance,84663.33
14094,Taylor,Charlotte,IT,55229.91
2259,Clark,Ethan,Customer Support,79182.61
6143,King,John,IT,146603.02
513,Perez,Evelyn,Finance,137426.93
11260,Lee,Robert,Marketing,129884.6
7525,Scott,Thomas,Engineering,113667.74
14022,Walker,Jessica,Legal,38441.22
8609,Nguyen,Richard,Finance,138360.49
7048,Wright,Olivia,Sales,42918.27
6947,King,Liam,Customer Support,147820.67
6356,Hernandez,Thomas,Finance,47098.93
11244,Moore,Jessica,Customer Support,68230.83
5895,Jones,Jennifer,Legal,75291.86
1841,Hernandez,Ethan,Finance,38415.02
9105,Miller,William,IT,42862.61
12718,Harris,Lucas,Operations,59288.51
10723,Thompson,Noah,Marketing,58269.16
15236,Scott,Aiden,IT,37881.38
9190,Anderson,Lucas,Logistics,47355.26
8055,Miller,Karen,Operations,94022.08
14966,Hernandez,Patricia,Customer Support,30103.33
3008,Flores,Lucas,Finance,75941.76
7126,White,Karen,IT,69865.76
14010,Jackson,Charlotte,Product Management,102961.59
1097,Brown,Isabella,Product Management,91777.47
2186,Harris,Lucas,Legal,144779.78
7588,Allen,Olivia,Engineering,40871.32
13349,Hill,Emma,Customer Support,36301.54
3225,Nguyen,Thomas,Research & Development,135423.23
8551,Flores,Jessica,IT,136599.9
8285,Nguyen,Susan,Finance,108945.6
2445,Harris,Ethan,Human Resources,83745.57
5922,Anderson,Evelyn,Research & Development,94916.19
8644,Martin,Sarah,Sales,35004.67
1881,Robinson,Elizabeth,Legal,127826.54
14396,Robinson,Michael,Product Management,41787.49
