employee_id,last_name,first_name,department,salary
6046,Clark,David,IT,70223.72
12726,Harris,Karen,Logistics,116444.42
11916,Davis,Amelia,Product Management,112848.12
10587,Flores,James,Engineering,114211.0
12185,Anderson,Karen,Human Resources,76827.29
14913,Hill,William,Logistics,86467.08
4095,Jackson,John,Marketing,85301.83
5546,Perez,Patricia,Research & Development,55037.79
2519,Perez,Emma,Finance,96484.7
6986,White,David,Product Management,40367.97
2416,Thomas,Ava,Customer Support,94520.97
670,Perez,Linda,Customer Support,69179.88
10688,Nguyen,John,Research & Development,109029.37
4353,Perez,Elizabeth,Finance,79545.06
5014,Jones,Michael,Marketing,43639.01
9817,Jackson,Elizabeth,Product Management,117652.69
368,Wilson,Robert,Customer Support,110193.39
3843,Thompson,Noah,Legal,112617.33
9498,Smith,Linda,Product Management,33321.47
18,Hill,Linda,Customer Support,135985.34
3971,Anderson,Jennifer,Research & Development,132138.45
12836,Moore,Mary,Finance,113657.38
5547,Johnson,Mason,IT,147021.66
15964,Perez,Barbara,Human Resources,146122.39
12725,Green,Robert,Customer Support,106712.09
2551,Jackson,Thomas,Logistics,117113.26
808,King,Isabella,Human Resources,69267.49
12763,Thomas,Liam,Logistics,94090.66
13948,Brown,William,Legal,86065.68
8276,Perez,Karen,Logistics,96144.41
14706,Hill,Mary,Customer Support,34738.95
10139,Wright,Ethan,Customer Support,125510.73
5134,Nguyen,Richard,Human Resources,64749.03
11210,Martinez,Isabella,Human Resources,63770.99
14218,Walker,Evelyn,Customer Support,48367.77
14408,Martin,William,Product Management,84723.22
4903,Johnson,Ethan,Human Resources,102539.46
9428,Walker,James,Finance,80039.28
3502,Torres,Patricia,Customer Support,48917.65
5265,Martinez,Noah,Customer Support,49276.04
12295,Garcia,John,Research & Development,35782.11
1698,Davis,William,Marketing,136982.63
13735,Lopez,Thomas,Operations,107164.32
12305,Thompson,Mason,Customer Support,139847.39
4106,Thompson,Olivia,Product Management,39413.2
9135,Brown,Jessica,Sales,127863.14
3215,Green,Thomas,Finance,147444.81
13318,Torres,Richard,Logistics,53664.3
4936,Torres,Jessica,Human Resources,80878.99
15342,Taylor,Karen,Engineering,88128.25
10806,Hernandez,Elizabeth,Sales,45802.85
12508,Gonzalez,Mia,Logistics,76041.09
13729,Nguyen,Mary,Logistics,55166.3
13391,King,Evelyn,Legal,41803.12
11418,Young,Susan,Research & Development,119358.2
3889,Smith,Elizabeth,Research & Development,35572.46
